passage.number,passage,annotator,nondomestic,notes
364,"Set anywhere, side by side, the work of God and the work of man; and the former, even though it be a troop of Hands of very small account, will gain in dignity from the comparison. So many hundred Hands in this Mill; so many hundred horse Steam Power. It is known, to the force of a single pound weight, what the engine will do; but, not all the calculators of the National Debt can tell me the capacity for good or evil, for love or hatred, for patriotism or discontent, for the decomposition of virtue into vice, or the reverse, at any single moment in the soul of one of these its quiet servants, with the composed faces and the regulated actions. There is no mystery in it; there is an unfathomable mystery in the meanest of them, for ever. —Supposing we were to reserve our arithmetic for material objects, and to govern these awful unknown quantities by other means! The day grew strong, and showed itself outside, even against the flaming lights within. The lights were turned out, and the work went on.",svenja,,
365,"I don't see how a man is to have a better opening. A fine salary! His expenses out paid! One of the very best things that has come up for many years! And as for the capital he is to embark in the affair, he is as safe to get twenty per cent. on it,—as safe,—as safe as the Bank of England.” “He'll have the shares?”",matt,,
366,"I soon found that she instantly employed the surest means of obtaining that object by spreading the report of a positive engage- ment between Emily and myself. Her maid was first made the depositary of the se- cret, and thence it proceeded upwards and downwards in all directions, so that ere din- ner-time, it had reached my own servant, who, while I was dressing, congratulated me on the occasion in all due form. From him also I first learned positively who was the rival aspirant to the hand of my sweet Emily ; for my mother (I suppose from fears of my vio- lence) had refused to tell me ; but my servant had been recommended to me by no other than my worthy acquaintance, Alfred Wild, and now with tender malevolence, while he offered me his felicitations upon my approach- ing happiness, he took an opportunity of com- miserating the disappointment of his late master and patron. The day ended happily, Albert Wild did tiot make his appearance, Emily's mind was calm, and mine was full of hope and delight. The idea of visiting the continent was not at all disagreeable to me. I would certainly rather have taken Emily with me, but I had a great deal of the boy still in my nature, and many and marvellous were the pleasures which I anticipated from my short tour. Whi- ther I was to direct my steps, became the first question, but that was soon decided.",mark,,
367,"I want to go to "" (naming a town on the road to Warsaw). "" To-morrow morning,"" said the driver. "" You won't be able to get on to-morrow, I expect,"" said the man. "" Bands of insurgents have appeared in the neighbourhood to-day, and communication wdll most likely be stopped to- morrow. Better go to-night."" "" Is there no means of getting on to War- saw ? "" inquired Jagellon, now breaking into the conversation. """,alex,,
368,"Their love, their sentiment, their expressions of passion, their pro- fessions of attachment, are all frivolous, heartless, and corrupt. When I was dear to thee,"" said she, trying to smile, "" it was in Italian, in Spanish, in my father's language, thou didst speak to me."" ^* Quarrel not with the French lan- guage,*' said Condulmar: ** it can ex- press love in all its pathos and beauty as well, if not better, than any other ; but in good truth, why should we make miseries for ourselves, seeing that so many are already inflicted upon us? Heaven knows, youth and happiness last not long : why shoukl we, by anxiety and ill-temper, misemploy the one and mar the other ? Love should b^ light, gay, and joyful ; a pleasure and an amusement. By the importance we attach to it, and the violent passions with which we associate it, we make it the most serious of occupations, and the heaviest of cares/' *'",jessica,,
369,"— two months at most — even counting my slow travelling. I will give you something to do meanwhile : — I will make you viceroy of Cairnforth during my absence — that is, under Miss Cardross, who alone loiows all the parish affairs — and mine. AVill you accept the office ? "" ''Under Miss Caixboss?"" Captain Bruce laughed — but did not seem quite to relish it. However, he expressed much gratitude at having been thought worthy of the Earl's confidence. *' Don't be humble, my good cousin and friend.",svenja,,
370,"But as neither Mr. Beaumont nor Al- bina,"" she artfully added, "" would hearken to any suggestions of mine on the subject, and, out of mistaken good-nature, insisted on my silence to you on it, I must expect that whatever your determination may be. from what I have said, you do not let it be surmised that it is owing to any thing you have heard from me."" Fidelia solemnly promised observance of this admonition, but not without being* cruelly shocked by what she had heard. Was she then regarded in so equivocal a light, that she could not with propriety or regard to her own feelings enter society? But she could not doubt the assertions of Mrs. Beaumont, and consequently decided, from pride and delicacy, on keeping her- self retired. But the promise she had made to Mrs. Beaumont placed her in a very awkward predicament ; her positive refusal to be one of the party to Rock Fort, after the pleasure she had previously evinced at the idea, without assigning any reason for this refusal, occasioning not only surprise, but also displeasure in the minds of Mr. Beaumont and Albina.",matt,,
371,"She has not suffered ? She is happy still ? "" '' She is well ^'—coldly. How should it be explained to this man that his child had a heart easily moved to gratitude and pity ; that she had suffered patiently and greatly in watching and sooth- ing Anthony Blake's decline ? That which might have been feared for her, the too early awakening of love through gratitude and pity, had not befallen her, through Tony's ow^n self-renunciation and jealous care for his child-love's peace. With a long-drawn sigh of relief, Helen Staroska had seen the cloud that for a moment had threatened to overshadow the young girl's springtide pass harmlessly over her. "" They say Lesbia frets grievously,"" Bar- rington said musingly. """,mark,,
372,"Yet again and again she turned her head to look upon the fleeting sand, and as it sunk lower and lower in the glass, her heart died within her, and her cheek became more pale ; but she could not say, "" the time is almost spent."" Sir Walter's eye followed hers in the same direction ; he saw the few remaining atoms dropping one by one, as it were, to tell out the flitting moments of life ; and clasping Anna in his arms, he pressed her with convulsive energy to his bosom, as if he would yield up his soul in death, where it delighted to hover in life. "" Farewell, Anna,"" he said ; "" oh ! may He who is the Father of the fatherless^ comfort and bless you."" Anna could only answer with her tears. "" My time grows short,"" continued Sir Walter ; ^^ I hear a stir without — they are coming for me.",alex,,
373,"''Emly would make her fortune as a professional singer ; but there, her pa wouldn't like it."" "" Yes I your daughter's voice seems very powerful,"" said Lady Lavinia. ""To be sure it is, and there's more nor one in the parish likes to hear her sing, you may make certain. There's that nice young man, the \acar. Now it do seem a sin and a shame that he don't marry. He is not very well off, to be sure ; but there are nice gals about w^ho could put some- thing into the pot and some fuel under it to set it off a boiling/' and her eyes rested on^'Em'ly."" '' Thank you for your song/' said my stepmother.",jessica,,
374,"Jew!"" Aaron put the key of the safe in his pocket, and laid down his pipe. His countenance was not troubled, but his brows were puckered. "" Jew ! Jew ! Jew ! "" "" It is wicked ! it is wicked !",svenja,,
375,"The three figures in this strange group remained fixed, silent, and aghast, for several seconds. Mrs. Marston endeavored to speak; but, though her lips moved, no sound escaped her; and, from very weakness, she sank, half-fainting, into a chair. Marston rose, throwing, as he did so, a guilty and furious glance at the young Frenchwoman, and walked a step or two toward the door; he hesitated, however, and turned, just as mademoiselle, bursting into tears, threw her arms round Mrs. Marston's neck, and passionately exclaimed, ""Protect me, madame, I implore, from the insults and suspicions of your husband."" Marston stood a little behind his wife, and he and the governess exchanged a glance of keen significance, as the latter sank, sobbing, like an injured child into its mother's embrace, upon the poor lady's tortured bosom. ""Madame, madame! he says--Mr. Marston says--I have presumed to give you advice, and to meddle, and to interfere; that I am endeavoring to make you despise his authority. Madame, speak for me.",matt,,
376,"He was asking himself, with a half laugh at his own simplicity, why this must be — whether it might not be worth while to make the surroundings of the workshops less hideous — when his eye was caught by one of the labourers passing between him and the grimy wall. Xo skilled workman this, like those in the blackened moleskins, which, at the beginning of the week, were white, with their free step and independent aspect. The man was one of the drudges of the establishment, a skilless hanger-on, doing jobs as they were wanted, carrying the great, rusty bars of iron, bringing coals, doing all the rough work of the place. He was dressed in the indescrib- able clothes of the British labourer, who has no sort of habitual costume, not even a blouse under which to hide his rags, with a red cotton hand- kerchief knotted about his neck. Perhaps it was this bit of cotton that caught John's eyes : and then it seemed to him that the face above it was not unknown to him. It was a sufficiently vil- lainous face ; the features looked as if they had been roughly shaped out of some coarse paste, the small eyes, looking out from under shaggy brows, with a sidelong glance, the slouching gait, the unshaven chin, made up a very un- attractive picture altogether. s 2 ' Where can I have seen him V John said to himself.",mark,,
377,"' Sincerely yours, ' Pablo Somerville.' This Invitation gave him a sense of relief, inexplicable, but strong. With Father Somer- vllle he felt entirely at his ease ; felt that he was understood, was not taken to be a hero, or anything else that he really was not. Here, at the Abbey, he had the very oppo- site sensation. He knew that he was looked upon In the light of an unusual and remarkable phenomenon. He knew, for he had a keen.",alex,,
378,"So it seems. I am sorry ' — with a cynical lifting of his shoulders, ' to confirm the bad news she has evidently told you, but it is quite true. It appears from a letter of his that I got by this afternoon's post that he has come in for a legacy of two or three thousand pounds. A small thing, but . . . well, it opens out possi- bilities in other lands. Australia is the land, I think ; and he tells me he means to marry Miss Royce and take her out there with him.' * To marry her !' repeats Cecil, as if dazed. '",jessica,,
379,"You may be Lord Lei- cester an you will ! He's but Robin Dudley."" "" Ah !"" began the lad, now advancing and shading his eyes. "" What burnished splendour dazzles my weak sight? Is it a second Juno that I behold, or lovely Venus herself ? Nay, there is a wisdom in her that can only belong to the great Minerva herself! So youthful too. Is it Hebe descended to this earth ?""",svenja,,
380,"He told her that she was his hope, his treasure ; the one only joy of his life ; that it would be a sin to doubt her ; and Blanche listened in fear, and prayed that the love which was fixed upon her, might in mercy find a surer resting-place, and then humbly asked if she might tell him all that she had done. It was a tale soon repeated, soon understood, and Blanche was happy when she heard her father's whispered blessings ; but she did not discover how- much cause he had for thankfulness himself. She did not remember the load which must be taken from his heart by the knowledge of the cause of her de- pression ; and she did not perceive the reverence which her firmness and consistency of character in- spired. Lord Rutherford thought little of religion himself, but he could now apprecia e it as a principle in others ; and with Blanche he would have shrunk from the careless bestowal of his patronage, as from an injustice against a charge entrusted to him. Silence followed : the peaceful silence of hearts w hich arc one in affection and conlidence. ""Blanche,"" said the carl at length, "" it was excitement w hich made you so ill. Your aunt says you ought not to have come down-stairs, the night of the ball.""",matt,,
381,"I fear, my poor child, that you do not under- stand the rules and principles which govern the world in such matters ! "" said the Abbess, with a heavy sigh. ""At all events, my mother, there ^^^ill be the great, great happiness for Giulio and for you ! And for the rest, Giulio ^vill know what is best to be done. At all events, he will come here ! I shall see him ! I am sm'e that all will then be well !"" """,mark,,
382,"Well, where does she live ? "" The clerk eyed him suspiciously : the face did not attract confidence. Was this likely to result in an interesting case in the police-news ? "" Looks as if he might be an amy-toor detective,"" thought the youth. An "" amy-toor detective "" conveyed no very definite meaning to his mind, but had a vague general connexion with people who were "" wanted."" The suspected one observed the questioning gaze. "" You need not be excited, my friend,"" he said reassuringly. ''",alex,,
383,"Possessing too the instincts of a sleuth-hound, no difficulty deterred her in working out a line of cold scent, and even sometimes in throwing her tongue freely when the scent had all but failed. No wonder, then, that, at a tea-party that same night at Buckbury, she hesitated not to announce, but of course confidentially, to a few friends, the private engagement of Frank to Mary Cornish. "" Talk of people being born,"" she said, "" with silver spoons in their mouths ; that girl has found a golden one in hers ! But, oh ! how I should like to be a mouse behind the tapestry at Watercombe, just to hear what Lady Susan, with her proud spirit, says of the affair ! though I don't feel certain that she knows all about it as yet. ' My sweet Mary,' indeed, will be a bitter pill for her when she does, that's certain.""",jessica,,
384,"I think my father was gratified by the Earl's attentions. He took them, very pro- perly, as a mark of approbation of his pro- fessional skill ; and the knowledge that he had done his utmost under trial, was the greatest comfort he was at that time capable of ex- periencing. His grief for my gentle mother sank very deep into his heart. I am not aware exactlv how long the Earl's regret for his wife lasted ; all I can positively say is, that, like most sorrows, it came to an end. In less than two vears he had married again, and •J O ' the frequent demands upon his property, the raised rents of his tenantry, and the felling of timber, gave proof that he was leading a gayer life than ever. Mv father, on the contrary, though he said very little abont what he suffered, grew rapidly older.",svenja,,
385,"The intense excitement which she had felt when the news of the Battle of Belgrade had reached Paris having subsided, she was less anxious and agitated than she had been, but totally unable to take part in the gaiety of that family circle which had once been so dear to her. Her old friend M. de Bonrepos was more devoted than ever. His attachment to her had assumed a touching character. The most painful compassion was mixed with it. She had ceased now to resent this, though for worlds she would not have owned that her fate was not an enviable one. As in former days, he tried by every means in his power to amuse her, to win from her a smile. He sometimes succeeded, but, somehow, there was very little that was cheering in those smiles.",matt,,
386,"“Yes! Tom Jarndyce—you'll excuse me, being related; but he was never known about court by any other name, and was as well known there, as—she is now;” nodding slightly at his lodger; “Tom Jarndyce was often in here. He got into a restless habit of strolling about when the cause was on, or expected, talking to the little shopkeepers, and telling 'em to keep out of Chancery, whatever they did. ‘For,’ says he, ‘it's being ground to bits in a slow mill; it's being roasted at a slow fire; it's being stung to death by single bees; it's being drowned by drops; it's going mad by grains.’ He was as near making away with himself, just where the young lady stands, as near could be.” We listened with horror. “He come in at the door,” said the old man, slowly pointing an imaginary track along the shop, “on the day he did it—the whole neighbourhood had said for months before, that he would do it, of a certainty, sooner or later—he come in at the door that day, and walked along there, and sat himself on a bench that stood there, and asked me (you'll judge I was a mortal sight younger then) to fetch him a pint of wine.",mark,,
387,"There was something so honest and good-humoured in the appearance of this man, that I fancied I might safely request his advice and assistance, in pro- curing the means of removing to some distant town. I invented a story of being- sent for to Bristol, to attend a dying re- lation, and found him intelligent and kind- hearted. He told me, that although Lon- don was certainly quite out of my way to Bristol, yet, he thought I was more likely to obtain a conveyance from that place than any other ; and said^ he had no doubt, he should meet with some friend at S 3 who would convey me to the metropolis. At first I felt averse to this scheme, till recollecting that I should find it much easier to conceal myself in London than in S , or any of the adjacent towns, I thanked him, and accepted his offer of endeavouring to procure me a safe and speedy means of continuing my jour- ney. ''On arriving at S , the worthy farmer advised me to amuse myself at the fair, as he certainly could not enable me to quit the place till the next day. This proposal, however, I declined, alledging and with truth, that my mind was too anxious and uneasy to admit of my tasting any pleasure. He therefore conducted me to an inn; and I was shewn by the landlady into a room, where I passed a melancholy day.",alex,,
388,"The boast of mere pretenders to the name. The innocent are gay. COAVPER. JL HE Countess took Matilda and Eli- nor to the Countess of G's ball, agree- able to invitation. There was a gay crowd of fashion assembled, to join in the merry dance. The Chevalier Me- lun was there, and danced with Elinor^ the Baron Longuaville led out Ma- tilda. The Baron was a man of fashion, not only in his dress, his taste in which was generally looked up to, but also in all those acquirements which the licen- tiousness of the age deemed necessary appendages to a man who moved in the higher circles of life, and which we now should justly style libertinism and debauchery.",jessica,,
389,"what have I done to make you speak so sternly ? You know I would rather starve upon your love, if I had but a grain a day, than thrive upon bushels flung at my feet by any man living."" It is not often we throw aside the outer covering that wraps the inner self in a kind of mental mufti, and let the soul flash up from the eyes and lips as Margaret's soul flashed forth, and gave utterance now, and in a second more it sank down, ashamed of its own love-kindled warmth. He loohed all the proud gratification he felt at hearing from her own lips how well she loved him ; he knew she uttered no vain protestations as she spoke her few impas- sioned words, and then was silent. He an- swered her tenderly — "" Margaret, darling, you know you are my own twin soul ; you have my most per- feet love and perfect faith ; but you must not attempt to dig my lesser loves out of their graves ; let them alone ; they will never rise up to trouble you, who are the last, dearest, and best beloved of all. There is no false fancy about this love of ours, Madge,"" he added; ""the real true thing has come to us ; let us take it, and be thankful, and never trouble ourselves about past things that are dead and gone."" '' I never will,"" she answered, lifting her fervent eyes to his, '' and, Cecil,"" she added archly, "" I don't care if you have had a long ladder of loves, like Jacob's, reaching t(5 the skies, so that you place me on the highest rung and hold me there for al- ways.""",svenja,,
390,"But that did not trouble him; he had never thought himself very large or important, and he was quite willing to accommodate himself even to circumstances which rather overpowered him. Perhaps he had never looked so little a fellow as when seated now in his great chair, at the end of the table. Notwithstanding his solitary existence, the Earl chose to live in considerable state. He was fond of his dinner, and he dined in a formal style. Cedric looked at him across a glitter of splendid glass and plate, which to his unaccustomed eyes seemed quite dazzling. A stranger looking on might well have smiled at the picture—the great stately room, the big liveried servants, the bright lights, the glittering silver and glass, the firece-looking old nobleman at the head of the table and the very small boy at the foot. Dinner was usually a very serious matter with the Earl—and it was a very serious matter with the cook, if his lordship was not pleased or had an indifferent appetite.",matt,,
391,"Out-of-Tovn Places. Mitford {Mary Russell) Our Village. With 12 full-pape and 157 smaller Cuts. Cr. 4to, cloth, gilt edges, 2IJ"". ; cheaper binding, \os. bd. Mollett {/. JV.) Illustrated Dictionary of Words used in Art and Archceology.",mark,,
392,"""I am aware,"" he said in his plausible man- ner to the doctor, ""that it is useless my endea- vouring to keep up the deception any longer. Pray excuse me ; I am sure you would do so if you knew all. Nothing, of course, can be more painful to a man who has enjoyed the reputation of foresight and knowledge in his profession that I have than to be obliged to admit a mental infirmity, — for such I would hold it to be in another person, however learned he might be in his particular walk. At the same time let me assure you that you are in error in imagining anything like remorse to be connected with it, as I presume you intended when you spoke of Banquo's ghost ; I am happy to say that I invari- ably conducted my business in a strictly hon- ourable and just manner, and never in a single instance in the whole course of my career did I overstep the limits of the professional licence the law allowed me."" A slight and almost imperceptible grimace passed over the doctor's countenance, as if he imagined it perfectly easy to be dishonest, and yet to be within the limits of the law. He, however, made no remark on the subject, simply contenting himself with apologizing for any acci- dental incivility he might have been guilty of, and VOL. II.",alex,,
393,"The young men were brought before the con- suls. When they were accused of plotting to bring back the king, and the letters found by Valerius were read aloud, and the story of the slave Vindicius had been heard, they did not dare to say that they were not guilty. The people were sorry for Brutus when they saw his sons led before hirn to be judged, and some said, — ""Would it not be punishment enough if the young men were banished for all their lives from Rome ? "" Collatinus, the second consul, shed tears, and Valerius did not speak a word. But Brutus looked sternly on his sons. ""Titus and Tiberius,"" he said, ""why do you not answer to the accusation these men bring against you ? "" Three times he asked them this question, but still they did not dare to answer a word, for they knew they were guilty and deserved to be punished. Then Brutus turned to the lictors. """,jessica,,
394,"I did not know your ladyship meant to have all the foreign fruit at luncheon,^' said Sil- vertop. "" My dear good lady,"" said Mr. Mildmay, "" surely we have things enough : — all the rari- ties of the four quarters of the globe collected at luncheon is too much."" "" Oh ! we cannot have too many good things to give Colonel Montague a favourable idea of our proceedings at his Abbey."" Lionel bowed ; he was much amused. "" But we must lionize Colonel Montague about the grounds, so let us prepare for our walk.",svenja,,
395,"But scarce had they had time to compare the most cursory notes, before the arrival of the second steamer was announced; and Madeline, with all that unselfishness which distinguished her in everything she did, tore herself away from Otho, her husband, to go on board and meet Nellie. She could not allow her to arrive and find no one there to greet her. And Madeline had requested Otho not to accompany her on board. Since Nellie had left for Syria, this terrible affair of Gould's bigamy had taken place ; and Madeline felt that such a painful disclosure — for it must be made sooner or later — should be made privately. As Madeline went off in the boat to the steamer, the contrast between her situation and that of the woman she was going to meet, forced itself irresistibly on her ; and still more so, the singular coincidence that this same villain of a man of whose crime she was to be the unwilling messenger had been the prime mover in all her, Madeline's, misery. It seemed as if her reward and his crime were to be meted out in the same day. But Madeline's only consolation in the painful scene which lay before her was the knowledge that Nellie, though she might be shocked to hear of such a scandal, would not suffer in her heart ; for she knew that that heart held no sentiments for Gould but those of loathing- and repugnance.",matt,,
396,"By Two Idle Apprentices. Crown 8vo. ""js. 6d. ""Written with spirit and knowledge, and give some curious glimp.ses into what the majority will regard as strange and unknown territories.""— Daily News. ""This is one of the best books to while away an hour and cause a generous laugh that we have come across for a long t\Tae.""—j^o/in Bull. Brooke (Rev.",mark,,
397,"V. 4. which has gone forth from the hps of immutable and everlasting Truth cannot be reversed or annulled, save by the destruction of the body. Thus, also, when it was thought to have in Ame- rica an episcopal, or apostolical, church, never did the people dream of making bishops (and without these there could be no ministry) ; but determined on applying to the Church of England. And our colo- nial establishments are thus preserved in the unity of the Church, under one Head and Lord of all — '* the Shepherd and Bishop of our souls."" But, though the dissenting ministry may not lay claim to the validity which characterizes the mission of our clergy, it may, nevertheless, be argued* from Scripture that it has a validity. The exceeding good- ness and love of our Lord has, it would appear, given a sanction to this sort of co-operating service, by which it is, in his eye, at least suffered, though probably with a regard for his peculiar followers, so jealous that it requires, in order that they may be efficient workmen, a hearty and sincere — not a schismatical and opposing spirit, to render valid the labours of such Christian ministers. One of his apostles came to Jesus, "" saying, Master, we saw one casting out devils in thy name, and he followeth not us : and we forbade him because he followeth not us.""",alex,,
398,"Now, my young friend, when next you want to hide yourself in a peasant's dress, take the air as well as the garb ; learn something of the patois, and do not speak English to a fair com- panion when there are sharp ears near. Our good friends of the Marais speak httle Enghsh, and when they walk they carry their shoulders round, and their heads somewhat slouching — so — "" and he imitated the air of one of the pea- sants so well, that even Lucette could hardly refrain a smile. ""Besides,"" continued their companion, ""you hinted that you wished to see the Cardinal before you quitted Nantes. Now, putting a good number of facts to those I have first mentioned, it was easy to divine that you were the personage Jacques Beaupre was in search "" True,"" replied Edward, ""and probably I should have taken more care if I had wished to be concealed much longer- — But, as you say, sir, I must, if possible, have the honour of seeing His Eminence the Prime Minister — when do you think I can be so favoured ?"" "" It will be somewhat difficult just now,"" said the other, with a much graver counte- nance than he had hitherto borne, "" the Car- dinal is full of very serious and painful busi- ness, certainly you cannot see him to-night."" "" Then,"" said Edward, in a firm and confi- dent tone, "" we had better retire and seek some good inn, and I can send and crave an audience to-morrow."" "" Nay, you will have to wait close at hand, and snatch your audience when you can get it,"" replied Monsieur de Trouson, adding, laughingly, """,jessica,,
399,"Crozun Svo. 55. This is a practical and not unduly technical account of the Sonata treated histori- cally. It contains several novel features, and an account of various works little known to the English public. Jenks. ENGLISH LOCAL GOVERNMENT. By E Jenks, M.A., Professor of Law at University College, Liverpool. Crown Svo. 2s. 6d.",svenja,,
400,"My dear child,' he said, in a husky, hesitating voice, for, though he had often dashed with his men at the charge full into the dangers of the battlefield, he felt a peculiar sensation of nervous dread now at having to broach the business upon which he had come. ' My dear child,' he began again. ' My dear uncle,' she answered, tenderly. * You know my feelings respecting your approach- ing marriage ? ' She looked up at him sadly, and the tears stood in her eyes. ' Yes, uncle, dear, I know,' she replied slowly. '",matt,,
401,"The children were very familiar with every syllable of this ballad, which had been often fully explained to them. They danced in a circle with the burden of every verse, shouting out the chorus with good articulation and joyous energy; and at the end of the second stanza, where the traveller has his nose pinched by his grandmother's ghost, every nose in the party was nipped by a pair of little fingers. Mr. Chainmail, who was not prepared for the process, came in for a very energetic tweak, from a chubby girl that sprang suddenly on his knees for the purpose, and made the roof ring with her laughter. So passed the time till evening, when Mr. Chainmail moved to depart. But it turned out on inquiry, that he was some miles from his inn, that the way was intricate, and that he must not make any difficulty about accepting the farmer's hospitality till morning. The evening set in with rain: the fire was found agreeable; they drew around it. The young lady made tea; and afterwards, from time to time, at Mr. Chainmail's special request, delighted his ear with passages of ancient music.",mark,,
402,"to the man at the helm. “Nor'-west, half north.” “Keep a brisk look-out to the south'ard, sir,” he said to me; “and sing out if you see the sky clearing.” I saw him, by the binnacle-light, put his finger in his mouth and hold it up. But there was no other air to be felt than the short rush first one way, then another, as the ship rolled. Scarcely ten minutes had passed since he addressed me, when I saw what I took to be a ship's light standing clear upon the horizon, right astern. I was about to call out when another light sprang up just above it.",alex,,
403,"He is to be let out to-day.' ' What do you want with him ? ' ' I'm going to shake hands,' with a quiet smile. ' Shake hands ! ' they both exclaimed, in angry surprise, whilst Paul suggested that the fellow needed a thrashing more than anything, and he would gladly undertake the job. Lovel shook his head. ' No, he has been sufficiently punished ; now's the time to reconcile him with himself.'",jessica,,
404,"In any wise it would introduce a new element into their life. Lucy saw, with a sudden sensation of fright and pain, an unknown crowd of possibilities which might pour down uj)on her, were it to be communicated to Sir Tom that his wife and her brother were debating as to a course of action on her part, unknown to him. All this occurred in a moment, and it was not any lucid and real perception of difficulties but only a sudden alarmed compunctious consciousness that filled her mind. She fled, as it were, from the circum- stances which made these horrors possible, hurry- ing back into her former attitude with a peni- tential urgency. Jock, indeed, was very dear to her, but he was no more than second — nay, he was but third, in Lady Kandolpli's heart. Her husband's supremacy he could not touch, and though he had been almost her child in the old days, yet he was not, nor ever would be, her child in the same ineffable sense as little Tom was, who was her very own, the centre of her life.",svenja,,
405,"— "" Married by special license, on the 31st ult., at the town residence of the bride, the Rev. Julius Blake, D.D., Rector of Kilcummin, younger brother of Sir Hya- cinth Blake, of Ballymore, Bart., to the Right Hon. Adela - Clementina - Rose d'Amour-Corisanda, Dowager- Viscountess Knockmaroon, third daughter of the late Earl of MoycuUen. The fair and noble bride was given away by her distinguished relation, the Earl of Killeries, of whom the VOL. III. N bridegroom has also the honour to be a kinsman. The solemn ceremony was graced with the presence of numerous friends and connexions of her ladyship and the reverend bridegroom.",matt,,
406,"-A TREATISE ON WOOD ENGRAVING, Historical and Practical, By William Andrew Chatto and John Jackson. With an Additional Chapt er by Henry G. Bohn, and 450 line lUusts. Large 4to,hf.-bd., 2Ss, CHAUCER~FOR CHILDREN : A Golden Key. By Mrs. H. R. Haweis. With 8 Coloured Plates and 30 Woodcuts. Small 4to, cloth extra, 6s. CHAUCER FOR SCHOOLS.",mark,,
407,"There, is, indeed, so little difference between the rich and the poor ; can even Hyde Park in the season go beyond the flower and the cigar ? In certain tropical lands, the first step in civilisation is to buy a mosquito curtain, though your dusky epidermis is as impervious as a crocodile's to the sthig of a mosquito. In this realm of England the first step towards gentility is the two])enny smoke, VOL. I. X to which we ding, though it is made of medi- cated cabbage, though it makes the mouth raw, the tongue sore, the lips cracked, the eyes red, the nerves shaky, and the temper short. Who would not suffer in such a cause ? It bei2fan with a remark of Ano-ela's about his continued laziness.",alex,,
408,"would hi vain to attempt jiescribing} for* every word Magliano uttered, had connec- tion Fith the past su£^rings and preseM adversity of the man dearest to her.- She seemed to live again through the peribd in which*, rile had witnessed the efiebt - of wliat^j&be now heard' upon th^ tortured iValombrosa : and no longer did she won-^ der that he shrunk from imparting/even to her, in their last meetings the direful story of a father's crime. , ; But the more she. felt the magnitude €^ his sorrow, the .more fervent becahie her admiration of the generous resolution vdth which he had confined it to his own hreMt.",jessica,,
409,"If he agrees to pay us a certain pak'^"" Q 2 of what he gets that is not the Company's affair at all. When we made the arrangement with him we were not promoters of the Com- pany. The Company agree to pay him so much ; tliey pay it, get their property in return, and then the matter is at an end, so far as they go. All this may have some show of reason in it, and in fact held water for a considerable time ; for of course it may well be that a would-be vendor of property is perfectly justi- fied in remunerating the man who obtains him a purchaser ; but then, to make this all right, the purchaser must be a rational independent being, having a capacity to judge of the matter for himself. But, as distinguished from this, the fatal point to the Leroy tribe was, that, having made their arrangement with the vendor, by which the purchase-money was to be largely increased, and in part paid to them, they did not make the sale to any independent person or corporation, but proceeded to form a com- pany for the express purpose of buying the property on the terms agreed ; and this com- pany, being at the outset their own creation, as we have seen, had really no separate con- trol over the affair, but adopted, as a matter of course, the arrangement which was the very object for which it had been called into existence.",svenja,,
410,"Sleep, sleep, all you can, and keep yourself from thinking. Ask no questions ; I have forbidden your being answered."" M. Lemaire had great recuperative powers, and by the next day had made such rapid strides towards recovery, that when Dr. Parkes arrived he found him sitting up in bed, rating and grumbhng at Katrina, who obeyed the Doctor's instructions to the letter and gave him no information what- ever, but only irritated him the more by insisting that he should keep quiet and hold his tongue. "" I am glad you have come, Doctor,"" he said, stretching out a long bony hand like a bird's claw; '^ I am stronger now. My thoughts are coming back : I am beginning to remember.",matt,,
411,"Used in hideous fascination upon the whole scene that was passing before me. "" Wretch !"" exclaimed Mr. Gower, thus ad- dressing the young nobleman, who was held powerless in the chair — bound and gagged — and quivering visibly from head to foot, — "" wretch ! you have availed yourself of the personal beauty which God has given you, — you have availed yourself of it, I say, for the vilest of purposes ! But you shall do so no more : for that beauty of your's — I will mar it ! Into the world shall you go forth as another Cain, with a brand upon your brow. Thus, it is not merely a vengeance which I wreak — but it is a safeguard which I guarantee to society. If Satan takes the shape of an angel, let the brand be placed upon the brow of the illusive form, so that the unwary may not be be- guiled ! And now let the work be done !""",mark,,
412,"'' Very unHkely."" *' Unlikeher things have occurred. People- have sometimes won a mint of money after losing nearly everything."" "" But after such luck have they not generally lost again ? "" Arthur inquired. *' I own they have ; the ups and downs of fortune are incalculable ; but still, by pursuing a certain system, I think it possible to be absolutely sure of winning in the long run.",alex,,
413,"The highwaymen would much rather have dispensed with her light, as it might be the means of bringing them iuto danger, and yet, when the clear, pure light did break forth and bring into view the country round, they could not help experiencing a sensation of pleasure. They were able to see the ground — the nature of the country through which they were travelling, as well as each other's faces. This was a satisfaction to all. The clouds now gave evideut signs of completely dii- persiug before the slight wind which had sprung up, but the moon waa verging towards the west, and would, ere long, sink beneath the horizon. Suddenly a turn in the lane brought our friends to a spot where two other roads branched off at right angles to each other. Which of these would have been best for them to pursue, onr friends would have found it very difficult to determine, had they not caught sight of a finger-post, with three white, spectral-looking arms, which was planted just where the three roada joined. By the distinctness with which this object was visible in the moonbeams, our friends fancied it had been recently painted. "" Now,"" said Tom King, with satisfaction perceptible io hia tones, ""we shall be able to learn at last where- abouts we are, and where we ought to ao.",jessica,,
