passage.number,passage,annotator,nondomestic,notes
492,"How very kind of them all,' said Mrs. Arnold, with a mother's pleasure in kindness done to her children ; ' we must have one of the girls here in the summer, if they can spare her ; fortunately, we have a neighbourhood worth seeing, if no other in- ducement. Altogether, the evening was a very happy one, and so much laughing and talking ensued (though for the next two hours Mary and Anna had not a thought but for their new books), that when the elder children went off to bed at nine, Bridget fol- lowing to write in her own room, the silence seemed quite marked. The husband and wife sat over the fire for a few minutes without breaking it ; then Mrs. Arnold said, putting her hand in her husband's — ' It is such a comfort, my love, to see you looking so well again.' ' I ? Oh, yes, as well as possible. And you — how have you got on 1 Frank has not troubled you, I trust ]' '",alex,,
497,"Jorgen Jorgensen s uplifted hand fell to his side, and he was speechless. ''Speak now,"" said the Judge. ''Why- have you brought Michael S unlocks here ? "" Jason stood silent for a moment as if to brace himself up, and then he said, "" I have laid my soul bare to your gaze already, and you know what I am and where I come from."" A low moan seemed to echo him. "" But I, too, am an Icelander, and this is our ancient Mount of Laws, the sacred ground of our fathers and our fathers' fathers for a thousand years."" A deep murmur rose from the vast com- pany.",alex,,
502,"It's a weakness of mine, and that's the way I ruin myself,” said old Joe. “That's your account. If you asked me for another penny, and made it an open question, I'd repent of being so liberal, and knock off half-a-crown.” “And now undo my bundle, Joe,” said the first woman. Joe went down on his knees for the greater convenience of opening it, and having unfastened a great many knots, dragged out a large and heavy roll of some dark stuff. “What do you call this?” said Joe. “Bed-curtains!”",alex,,
507,"The day that it ceased to be placed on the table was a memorable one for a more important reason. As Emma Grove stood beside Jacintha at the head of her class, she drew out her hand- kerchief from her pocket, and with it, unwit- tingly, Jacintha' s vinaigrette, which fell on the floor ! ""What's this?"" cried Jacintha in amaze. Emma, seeing the vinaigrette, coloured like scarlet — then became deadly pale. "" Stand back, young ladies ! "" cried Jacintha. "" You all see what it is ! You all saw where it came from !",alex,,
512,"He could have been lots of good things, only fortune stepped in against everything with a bland smile and said, "" He is a rich man, he is a lord; a lord is a gentleman, a gentleman must not work.' "" There you are, you see, Steyneville, that's my whole life's sum. I had enough good and use in me at the beginning to have made a saint of me, and I had enough bad to have made — well, what I am of me. No medium course ; devil or saint ; saint or devil, that was the question — which was he to be ? Upon my word, Hal, we'd best be walk- ing. Death '11 be ready and the horses im- patient.""",alex,,
517,"If Lady Hauteville received Lord Tralee with politeness, and his son even more kindly, the Marchioness unreservedly detailed her genuine delight at Lionel's visit, which she frankly attributed to herself, and shaking him cordially with both hands, almost before he had time to take off his gloves, M Now do tell me, Fitz, what have you been about for this last century? Let me see — why it is above ten months since I last saw you. — ""What did you do at Paris last winter? — I am told it was very so so."" "" Much as usual: — the French always at- tainable — the English always exclusive — our ambassadress abused by those whom she did not invite, and bored to death by those she did."" "" Did you happen to meet Captain Tiger of the navy there, sir?"" roared out Admiral Gunner, in a voice of thunder.",alex,,
522,"Visitors were arriving every instant, and that part of the square was lively with the voices of the unwashed, who crowded to catch glimpses of the guests, and were kept in rank by two members of the metropo- litan police-force. I was making for the steps, when a voice amidst one half of the crowd on my left exclaimed very rapidly, '' Mr. Neider ! "" and, turning at the moment, I fancied that there was a face amongst the mob of faces that was singularly familiar to me. Still, I was puzzled, and went up the steps and into the hall, before it struck me that it was Sir Richard Freemantle whom I had recognized ; then I hesitated whether to return and speak with him or not. I resolved upon not returning. Sir Richard appeared merely to have mentioned my name aloud in his surprise at seeing me. VOL II. Q",alex,,
527,"""Speak, Syud,"" he said, as they resumed their seats. ""What is it to be?"" "" I need not, my lord,"" replied the Syud. "" What Alia hath put into thy heart I now see in thine eyes, and so be it! Ameen!* ameen ! ameen ! It is his destiny. He is not fit to live; let him die, perjured and faithless as he is.",alex,,
532,"*' Hast fixed on a fitting emissary? Tis a service of some venture, and then your dubbed knight stumbles at any charge but that he makes in full career."" "" Ay, so our chivalry would have the world and each other believe ; but I have never found that the gilt spur on the man's heel indisposed the wearer's head to any act, whatsoever, that his interest recommended and his ability could effect. Canst thou not direct my mind to an emprisor ?"" '* I can,"" replied Moray, drawing up his form, and looking at his brother with an air of action. "" One that will meet ail hazards, and moreover, signally secure to our name the full credit of the exploit.""",alex,,
537,"They were pulling up, at any rate, horrified at the accident; and I soon saw what they were. One, tailing out behind the rest, was a lad that had gone from the hamlet to Dr. Livesey's; the rest were revenue officers, whom he had met by the way, and with whom he had had the intelligence to return at once. Some news of the lugger in Kitt's Hole had found its way to Supervisor Dance, and set him forth that night in our direction, and to that circumstance my mother and I owed our preservation from death. Pew was dead, stone dead. As for my mother, when we had carried her up to the hamlet, a little cold water and salts and that soon brought her back again, and she was none the worse for her terror, though she still continued to deplore the balance of the money. In the meantime the supervisor rode on, as fast as he could, to Kitt's Hole; but his men had to dismount and grope down the dingle, leading, and sometimes supporting, their horses, and in continual fear of ambushes; so it was no great matter for surprise that when they got down to the Hole the lugger was already under way, though still close in. He hailed her.",alex,,
542,"My name is Amanda Ltt- sighi."" — — "" What!"" said the nun, with an air of peculiar interest, ""What! Amanda Lv "" — ""Amanda Lusi<mi,"" ; rejoined her companion; "" let me ask, do you know anybne- of that name?""—"" None,"" replied the sister; "" but yotlr* features much resemble those of a lost and dear friend!"" 1 The sister was much agitated, and rose to got ** I will' said she, f • the harshness of your refusal to the vin->' dictive Abbess, and endeavour to avert the direful conse-' quences of her wrath; in the mean time the door of your' cell shall be left open, that you may visit the turret ; and'",alex,,
547,"4s. 6d. Compensation. A Story of Real Life Thirty Years Ago. Two Volumes. 9s. The Wedding Guests ; or, the Happiness of Life. By Mary C. Hume, Author of The Bridesmaid, Count Stephen, and other Poems.",alex,,
552,"Spenser. *' Bereft of a husband, and a son, my re- maining treasure became doubly endear'd to me. I superintended her education, my- self, and, with transport, beheld her virtues increase with her years and beauty. ''She possessed an understanding very superior to her years; and, while yet a child, would wipe the tears from my cheek, and cheer me with the voice of comfort. To her fiHal entreaties did I render up the last sad vestige of my beloved Neville, which I had treasured as the apple of my eye. She persisted that the sacred relic did but af- ford fuel to my grief; and I, at last, con- sented that it should be deposited in the mausoleum of my forefathers. "" Year upon year revolved, in one dull and insipid uniformity, when, one winter- evening, (such a one that ' I would not have turnd mine enemy s dog into the street' J old Patrick informed me, there was a poor man at the gate, who pressed hard to see me. *^",alex,,
557,"Curly. By John Coleman. Illus- trated by J. C. DOLLMAN. Beyond the Gates. By E, S. Phelps. An Old Maid's Paradise, By E. S. Phelps.",alex,,
562,"i.f. Smith and Hamilton's French Dictionary. 2 vols. Cloth, 2 1 J. : half roan, 125. Snow Flakes, and what they told the Children, beautifiilly printed in colours. Cloth extra, bevelled boards. 5J. Socrates.",alex,,
567,"Think of a prisoner on the very ladder of the gallows-tree, with the rope round his neck, reprieved and pardoned. Think of one doomed to death by his physician receiving the assurance that it was all a mistake, and that he would gather up long years of life as in a sheaf. And think that such joy as these would feel, I felt — and more ! I went to the nearest coffee-shop and ordered bacon, eggs, and tea, offering up a short grace with every plate as it came. And, then, because I felt sure that my old tor- mentor must be dead, I repaired to my lawyers, and saw the clerk. "" Ah,"" he said, '* the poor old man's gone at last ! Went out like the snuff of a candle. His illness was only twenty-four hours.",alex,,
572,"""Do you want to break her heart,"" I exclaimed. ""I am not answerable to any one for what I intend to do,"" said Charlie sullenly. "" Yes, Charlie,"" said I, "" you are answer- able — to one higher than we — to Hew had he been here — even to me. What is this, Charlie? You do not mean it — it is some passing quarrel which a few words will set right."" "" So !"" said Charlie with a sneer. "" Miss Lucy has been complaining to you !"" -",alex,,
577,"Cocker's arithmetic in his bar was a dead letter, and the publican's ledger only waste paper ; book-keeping did not belong to his consarn ; yet no one could read his customers better than Mr Mace. 1 The attention ho displayed towards any of his party ; when Mr Lushington had got the "" best of thern,"" showed his judgment; he had a butt of heavy wet prepared for the occasion, and also a cask of liquor, which gave considerable proofs of his kindness, that his articles should not be too stroug for their already-damaged heads. His motto was ""never to give a chance away ; "" and Mr Mace had long been christened by the doumies, the "" dashing covey."" He was "" cut out "" for his themselves, and enjoyment is the result ; not like the rieh, who are out night after night to kill time, and, what is worse, dissatisfied with almost everything that crosses their path from the dulness of repetition."" "" There !b too much truth about your argument, I must admit,"" replied the Corinthian; ""and among all the scones that wc have witnessed together, where the Lower Orders have been taking their pleasure, I confess they have appeared all happiness. lam sorry I cannot say as much for the higher ranks of society.""",alex,,
582,"XVI. Many times during those dreadful hours had I thought of Delia Torre, and Angelica had no doubt thought of him still more frequently ; but we would not, by imparting what we felt, increase each other's torture, and so the thought was held in the depths of the heart. Now we communicated it freely, as we moved along at our quickest pace towards the village. Small slimy pools had here and there been left upon the sand by the retreating tide. These we did not avoid, but went through them as we should have traversed a carpet, since we were already as wet as water could make us. At length we perceived the village, where we found Delia Torre walking to and fro, in a state bordering on madness. "" Oh !",alex,,
587,""" "" Ah ! my friend, you are too simple,"" returned the young Khan, laughing; ""he could get money ; he could promise your nation's troops."" "" Those he will never get,"" interrupted the priest. "" Our Govern- ment has declined from the first to mix itself up in the affairs of kingdoms whom our nation esteems to be heretical. I have heard there have been many offers by the Emperor Akbar, and others before him, but the policy of our Government is consistent and friendly to all."" """,alex,,
592,"Can any one tell us what has become of that high conver- sational power for which Ireland, but more especially Dublin, was once celebrated ? Have the brilliant talkers of other days left no successors ? Has that race of delightful convivialists gone and disappeared for ever? Or are we only enduring an interregnum of dalness, the fit repose, perhaps, after a period of such excitement? The altered circumstances of the country will doubtless account for much of this change. The presence of a Par- liament in Ireland imparted a dignity and importance to society, while it secured to social intercourse the men who made that Senate illustrious. The Bar, too, of former days was essentially the career of the highest class, of those who had the ambition of political success, without the necessity of toiling for it through the labo- rious paths of the law, and thus the wit, the brilliancy, and the readiness which gives conversation its charm, obtained the high culture which comes of a learned pro- fession, and the social intercourse with men of refined understanding.",alex,,
597,"""I know you did not,"" said David, tenderly, pressing her hand. "" It's my misfortune in being so delicately organized. I shall come again, if you will allow me, some other night. Good night."" And with a forgiving smile upon his suffering features David left the room. "" I can't make that young man out noways,"" said Miss Hatchard, rubbing her nose with vexation. "" Howsoever, one thing is clear — he is engaged to that young /ieiress, little as he likes to own to it.",alex,,
602,"Of course I didn^t spare him : everything now depended on my sustaining our united fame ; and there was nothing too high or too wide for me, that morning. "" 'What will you take for him, Mr. Oa\:elly ?' was the question of each man, as he came up to the last field. ""'Would you like any further proof?' said I. 'Is any gentleman dissatisfied }' ""A general 'No' was the answer; and again the offers were received from every quarter, while they produced the bank-notes, and settled their bets. It was no part of my game, however, to sell him; the trick might be discovered before I left the country, and if so, there wouldn't ho, a whole bone remaining in my skin. "" My refusal evidently heightened both my value and his, and I sincerely believe there was no story I could tell, on our ride back to town, which would not have met credence that morn- ing; and, indeed, to do myself justice, I tried my popularity to its utmost. """,alex,,
607,"You know me,' said the woman ; ' you knew me before, and I should have claimed introduction to the fine ladies, whose maid you were so attentive to, but that it suited me better to wait. I am perfectly ready now. If that is your droschky I will go with you.' Her companion, at a sign from her, discreetly fell back. ' If you will use my droschky, and will tell the man where to take you, it is very much at your service,' Graham answered politely. His tone could not have been more matter of fact if he had been addressing an ordinary acquaintance.",alex,,
612,"Here he laid hold of his pincers, knife, and hammer, and began to knock off the points of the nails from each hoof, and pull off the ass's shoes — every drag he gave, which was with great vigour, accompanied by a "" hugh,"" and the exclamation of "" Branagan indeed I !'' "" Hadn't I better take off the sthraddle,"" said Solomon. "" Ay, off wid it,"" said the smith. So, Solomon took off the highly-perfumed straddle that was so near betraying him, and then filling the smith'*s pipe, and his own too, with some of the tobacco which he had sold to the smith, he commenced puffing away vigor- ously, that the smell of the lighted weed might prevent the perfume of the dry being noticed. While the smith was engaged in shoeing the ass inside the forge, Solomon had time to disengage the roll of stolen tobacco from the heap of cin- ders where he had concealed it, and hiding it in one of his old kettles, he was quite at ease, and blew the bellows for the smith while he heated the iron, or looked over him at work with an air of delight, saying, as the smith rasped up and finished his work. "" Well, but thim is the rale iligant shoes !"" "" You '11 never talk o' Branagan agin, will you, afther that V said the smith. "" Throth, an' I won't,"" said Solomon ; "" and sure it 's only an owld fool I was, up to this present time, in thinkin""* the like : but the owldher we grow, the more we larn.",alex,,
617,"But you must not leave to-morrow ; you had not so arranged.' ' I can.' ' To - morrow I will make all necessary arrangements for you, and, when made, will write you full particulars. May I do you this last service ? ' ' Yes, Ralph. That done, forget that I ever crossed your path with my dark shadow, and look on every side for the object that will be found if you search for it — a true and trusting companion.",alex,,
622,"There had come a lull. Instead of the noisy place it was, an hour or two before, the yard was perfectly still and empty, except for the carriages that stood here and there. Perhaps there was a ser- vants' table-d'hote just then. I was rather pleased to find solitude ; and undisturbed I found out my lady-love's carriage, in the moonlight. I mused, I walked round it ; I was as utterly foolish and maudlin as very young men, in my situation, usually are. The blinds were down, the doors, I suppose, locked. The brilliant moonlight revealed everything, and cast sharp, black shadows of wheel, and bar, and spring, on the pavement.",alex,,
627,"' ' Perfectly true. Lady Ambrose,' said Mr. Luke — Lady Ambrose was delighted — ' peo- ple continually arc too literary — to my cost I know it ; and that is because the world at large — what is called the reading world even more than the non-reading world — are hopelessly at sea as to what books are, and what they really do for us. In other words, if you will forgive my harping as I do upon a single expression, they lack culture.' ' Why, I thought culture was books and literariness, and all that,' Lady i\mbrose murmured half aloud, with a look of be- wilderment. Mr. Herbert however suddenly came to her rescue. ' Now all this,' he said, ' is most interesting, but I feel myself, something as I imagine Lady Ambrose does, that I should like to know a little more clearly what culture is, and what you mean by it, when you call it the essence of good society.' '",alex,,
632,"Paul was obliged to confess, and he never complained again. But this letter from Paris had not even the plain beginning that Celia liked. There was something very mysterious about it altogether. Every word of it seemed more puzzling than the last, and as Paul read on, and read to the end, his bewilderment be- came hopeless. The letter was not dated, and this was the way it began : * I have put off writing to you, and you are calling me horrid and heartless ; but who was it, I wonder, who kindly told me once that I was as cold as a fish, and as hard as a stone ? And how can you expect anything from a person with such a character ? At first, I thought I would not write to you at all, for it was stupid of you, as well as vv^rong, to write that letter to me ; but I suppose silence is a worse punishment than you deserve, and there are other reasons.",alex,,
637,"When we are in the power of our adversary ; when we are trampled on, crushed, and almost subdued beneath his evil influence, our soul rises up wrathfully against him ; but when he is prostrated, down-stricken and powerless we are forced to forego thoughts of the ven- geance that once seemed as if it would be so sweet; his misery masters us far more than his prosperous power, and we are con- strained to mourn for him even as if he were a brother : all strife, all hatred merged in the strange but blessed sympathy with a fel- low creature's woe. If it had been my brother that lay there I could not have tended him more anxiously, wiped his moistened brow more tenderly, or prayed for him more earnestly. At length, he seemed to hear my prayer : he turned round his poor bruised frame, and gazed upon me with a look of wonder in his eyes ; he appeared to listen with astonishment ; perhaps some dark and cherished prejudice was giving way, for at last he spoke, in a subdued and hollow voice : "" Is this another temptation sent to try — to mock me ? or do I indeed hear words of prayer over a fallen enemy, uttered by the proud and wrathful Hastings ! Yea, it is even so. Blessed art thou then, and happy shalt thou be !",alex,,
642,"A line- of-battle ship, three frigates, and a number of mer- chantmen at anchor — men of war lovely craft — bands playing — a good deal of the pomp and circumstance of war. Next forenoon, Mr Treenail, the second lieutenant, sent for me. "" Mr Cringle,"" said he, "" you have an uncle in Cork, I believe ? "" I said I had. "" I am going there on duty to-night ; I daresay, if you asked the Captain to let you accompany me, he would do so."" This was too good an offer not to be taken ad- vantage of. I plucked up courage, made my bow, a^sked leave, and got it ; and the evening found my friend the lieutenant, and myself, after a ride of three hours, during which I, for one, had my bottom sheathing grievously rubbed, and a considerable botheration at crossing the Ferry at Passage, safe in our inn at Cork. I soon found out that the object of my superior officer was to gain in- formation amongst the crimp shops, where ten men who had run from one of the West Indiamen, waiting at Cove for convoy, were stowed away, but I was not let farther into the secret ; so I set out to pay my visit, and after passing a pleasant evening with my friends, Mr and Mrs Job Cringle, the lieutenant dropped in upon us about nine o'clock. He was heartily welcomed, and under the plea of our being obliged to return to the ship early next morning, we soon took leave, and returned to the inn.",alex,,
647,"Not on account of the races there, however ancient; still less for the river running by, however immemorially ; but because of old time that mead had been the place for the ""Runes"" (our savage forefathers' Mohicanlike discussions) is that famous spot so named : everybody knows it; a little flat of some 150 acres near Staines, with the Thames running through it and enclosing a small osiered eyot now called Magna Charta's isle: like many of our other scenes, this also is in the county Surrey ; to wit in its northern hundred of Chertsey. CHAPTER XXXL We are now come, rapidly as flying Time himself, to Friday, the 15th of June, 1215. A vast encampment of pavilions blazing with heraldry and thronged by men-at-arms covers the green plain of Runne-mead : for the King, finding "" that he had scarce seven knights left him at Odiham, and was quite forsaken of his people, and fearing lest the Barons should seize all his castles now nngarrisoned, yet having conceived in his heart an implacable hatred against them, he so far dissembled as to make peace with them for a time: in hopes that when he should become stronger, he might be more severely revenged upon them separately, with whom whilst in a body he found he was not able to cope."" A pleasant honourable foe, goodsooth, our patriots have to deal with : and one who, as we shall see, no sooner signed and sealed, than he repudiated his own autograph !",alex,,
652,"They are quick enough in action when once they have determined upon a thing ; and for perseverance they beat all the world — but they take a long time to consider before they act ; and it is really wonderful how quietly they do E 5 consider, and how steadily they stick in con- sideration to all their own old notions. "" We have not treated them well, sir ; and we never did. They have borne a great deal, and they will bear more still ; yet they feel and know it ; and some day they may make us feel it too. They have not the wit to take advantage, at present, of our divisions, and, by joining together themselves, make us feel all their power; for they hate each other worse than they hate us. But, if the same spirit were to take the whole red men, that got hold of the Five I^ations many a long year ago, and they were to band together against the whites, as those Five ]N'ations did against the other tribes, they'd give us a great deal of trouble ; and though we might thrash them at first, we might teach them to thrash us in the end. ^^ As it is, however, you see there are two sots of Indians and two sets of wliite men in this country : each as different from the other us anything can be. The Indians don't say, as they ought, ^",alex,,
657,"Yet what man ever possessed so much glory as Jesus Christ? The whole Jewish nation predicted him before his coming ; the Gentile world adore him since his coming. Both Jews and Gentiles regard him as their centre. And yet who enjoyed so little of so much glory ? Of thirty-three years he spent thirty in privacy. During the other three he passed for an impostor ; the priests and rulers of his nation rejected him ; his friends and kinsmen despised him ; and at last he died an ignominious death, betrayed by one of his attendants, denied by another, and deserted by all. ""What share had he in this glory?",alex,,
662,"Indeed, if he hadn't chanced in upon me to-day I should have had to have sent for him to-morrow.” “Dear me,” said I. “Have they any children?” “Yes,” said he, “two; they are staying with one of my daughters at present, where, indeed, Clara has mostly been. I wouldn't lose sight of her, as I felt sure they would come together again: and Dick, who is the best of good fellows, really took the matter to heart. You see, he had no other love to run to, as she had. So I managed it all; as I have done with such-like matters before.”",alex,,
667,"Don't you think the gent had better get up in the field at the back of the yard ? "" asked Drinkwater, sidling up to his master. ""Who do you mean by the gent ? "" said Mr. Crackenthorpe. "" Why, the little gent in them curious breeches and boots,"" said Billy. "" No, I don't ; why shouldn't he get up here ? "" *' Cos it's so precious hard on these stones."" There was just one drop of the milk of human kindness left in Billy. """,alex,,
672,"Anne was startled and confused, but after standing in a moment's suspense, was obliged, and not sorry to be obliged, to hurry away. Sir Walter, his two daughters, and Mrs. Clay, were the earliest of all their party, at the rooms in the evening; and as Lady Dalrymple must be waited for, they took their station by one of the fires in the octagon room. But hardly were they so settled, when the door opened again, and Captain Wentworth walked in alone. Anne was the nearest to him, and making yet a little advance, she instantly spoke. He was preparing only to bow and pass on, but her gentle “How do you do?” brought him out of the straight line to stand near her, and make enquiries in return, in spite of the formidable father and sister in the back ground. Their being in the back ground was a support to Anne; she knew nothing of their looks, and felt equal to every thing which she believed right to be done.",alex,,
677,"A pale, grey lightening of the sky ; dim branches waving against it solemnly; clouds tinted witli yellow light, flushed — Morning ! Sunrise in the east, and the tide coming up, up, up, with a merry dancing motion on the level sands. But yesterday, Connie and I had risen early and wandered out on the cliffs to see the dawn upon the purple sea — to-day I lay shattered, mind and body, amongst the salt bracken and the night dews, having passed in an instant from the plains of life into the dark valley of the shadow of death. Then my heart seemed to break, and I prayed God that one of his ano-els miij^ht take me bv the hand and o-uide me through. XYI. A PRISONER POR LIFE. But I was not to escape yet.",alex,,
682,"""Help you? Of course I will. Here, just take my arm. No, by Jove ! that won't do ; I'm too seedy-looking for such a swell as you. Look here, where do you want to go to ? "" "" Jersey City.""",alex,,
687,"In fact, she had not much to tell Cyrus — she could not speak of herself, lest she should betray sentiments for which he might contemn her ; and of her outward doings there was little to say. Uncle Manuel still continued ill, and she had, by her aunt's request, declined all concert engagements for the winter ; that sober respect- able woman would have had her pledge herself never again to appear in public, but Lola would not do this. "" If I am not to be happy, I will be famous,"" said she, in her heart ; and to deai^en her pain she resumed the study of the operas and plays which she had never quite relinquished, and told Cyrus in one of her short and rare letters that the ancient ambition of being an actress was returning upon her again strongly. In answer to this came an impetuous remonstrance from Cyrus ; "" modesty of her sex, outrage to feminine delicacy, unfitness,"" figured largely in his phrases ; for a friend he took too much upon himself, but it was clear that in his own mind he possessed a sort of proprietorship in all Lola's thoughts, designs, and doings; — if lie had been guardian, brother, or affianced lover, he could hardly have expressed it more decisively. Lola rallied him in her reply to this, and told him, what he ought to have remembered, that she had to be her own bread-winner, and that when her engagement with Uncle Manuel terminated, which it would very soon do, she should have to come to some decision for her own future ; she should be sorry to do anything he disapproved, but she had only one talent, and that she must use ; besides, they were in different spheres of life now, and he must cease to expect the same unity in their friend- sliip ; what cither did ought not longer to influence the other — ""for, indeed, I think, Cyrus, we are going two separate ways, and shall never meet any more as we did once,"" said she. It was a courage- ous little letter — not plaintive or melancholy or pathetic, but ver}^ quiet and sensible and reason- VOL.",alex,,
692,"I studied with assiduity the temper of Marguerite; I watched her looks; I endeavoured to anticipate her every wish. I meditated with care the plan of life which her simple and feeling heart, if solely consulted, would have led her originally to have chosen; and I copied out in the whole arrangement of our houshold the idea painted in my mind. Far from us were now the ostentation and pomp of the family chateau on the banks of the Garonne. We lived now, not to awaken admiration and envy in the bosom of guests and spectators; we lived for ourselves. Every thing was elegant; every thing was tasteful; but not an article found its place in our residence, that did not rest its claim to be there upon a plea of usefulness. Though, by the nature of my situation, I was superior to all restraint from a consideration of expence, yet our competent board and orderly habitation approached nearer in their appearance to the honest plainness of a rustic, than to the sumptuousness of hereditary nobility. A table set out with striking propriety and neatness, was preferred to the richness of plate and the splendour of porcelain and lustres.",alex,,
697,"Mother's was the right one as it appeared, for we had not walked many minutes, when we saw a white figure coming towards us, glimmering out of the dark, and heard a voice singing. “Ah, mon Dieu!” says mother, and “Gott sey dank,” and I know not what exclamations of gratitude and relief. It was the voice of the countess. As we came up, she knew us with our light, and began to imitate, in her crazy way, the cry of the watchman, whom the poor sleepless soul had often heard under her windows. “Past twelve o'clock, a starlight night!” she sang, and gave one of her sad laughs.",alex,,
702,"But his B 2 voice was very weak and treble. He had always been looking to benefit from change in the weather ; but the change came with- out the benefit. Now he wanted fine bracing weather — now good, summer suns ; now it was too wet, too sultry, too dry, too moist. He was hard to please ; and, in truth, the old man was not recovering, and was more failing, and fractious, and fatigued, and peevish, every day. "" What says Dr. Turner ?"" asks Jefirey, with interest, and with sympathy in his tones, for he perceived that an alteration had come ovei: the old man during the last few weeks. "" He's giving me some new medicine. I don't quite know what it is, but it's not un- pleasant.",alex,,
707,"I am sure of it. So if this alone has frightened the roses from your cheek, Theresa, summon them back as quickly as possible, for never was any apprehen- sion so entirely without foundation. Law- rence has an intellect that demands con stant employment, that will be ministered to, or die. But he has also a heart o . which ' my little wife' is inscribed in lining letters, whose vitality will endm-e thi'ough- out all time. Be ccntent : you have your full share of love."" At tills moment the clock struck, and Theresa, smiling now through glad tears, sprang from her chair, and saying, "" It is time for me to carry Lawrence his glass of wine,'* ran lightly and with almost childish glee from the room. At length the Christmas guests began to arrive, and amongst the very first came Arthur Cressingham, — the Honourable Arthur Cressingham, — eldest son of a peer of the realm, heir to about fifteen thousand a year, and the handsomest man in England.",alex,,
712,"The Morning Mercury,'' said Mrs. Jordan. "" M. M.'s the short for it. A good line in the M. M. — a real good line — might be worth thou- sands to a management. Mayhill's a man as knows his way about, my love, almost as well as anybody. He knows what a good line's worth, and he know^s what it's worth to him, as well as to other people. He gets his own way pretty free, old Walker Mayhill does."" All people were "" old "" to Mrs. Jordan when she desired to express knowledge of them or familiarity with them.",alex,,
717,"Let the morning dawn see you as innocent of härm, thought or done, towards him, as the child that is unborn!"" "" Why Sally !"" "" Keep oflf your hand ! You knovv me not! — I teil you, man, you know but little of me yet Observe my words, or fear 'em ! — Fear foryoursoul! or if that will notstartle you, fear for your neck !",alex,,
722,"The good old man was astonished, and said all he could to persuade George to put off the mar- riage for a couple of years at least. All would not do, and he at last suc- ceeded in obtaining his consent; but in giving it he said he could not help say- ing a few words on the danger of such precipitance, and hoped they never might have cause to repent of it. ** You and my daughter,"" added he, "" are almost strangers to each other ; to your several tempers quite so — not that I would wish to take any merit from you, far less from my own child. — But the very circumstance of both of you being so quickly caught, shews an impetuosity of feeling dangerous to the possessors, as it tends to make them give way to appearances, whether fa- vourable or the reverse, and to judge without reflection. Notwithstanding this I trust you will be happy.",alex,,
727,"James responded in a con- ciliatory tone. "" But since we must converse on a painful matter, and as you do not entertain any friendly feeling to me, let us exercise self-control and forbear from irritating altercation. Of course I know what it is you wish to speak to me about. You need not trouble yourself to introduce the subject/'' "" But I will introduce the subject/' Hercules Kingsford responded fiercely. "" You may shrink from hearing all the misery that you have brought upon me and my wife : but I am no coward to shrink from recounting the humiliation with which your vindictive conspiracy has covered a man who was your friend, — yes, and Fll say it, if only that I may cancel the debt of gratitude you owe me and my family, — your benefactor. You shall hear me."" "" I am listening.""",alex,,
732,"With your permission,"" concerning the seat he took, and that "" a draught of morn- ing air would do him good."" Then he laughed politely, exchanged wavy distant farewells with his comrades, touched a breast-pocket for his case of cigars, pulled forth one, obtained "" the loan of a light,'' blew clouds and fell into the anticipated composure^ quite understanding the case and his office. Both agreed as to the fine morning it was. Woodseer briefly assented to his keeper's reiterated encomium on the morning, justified on oath. A fine morning, indeed. '^ Damned if I think I ever saw so fine a morning ! "" Potts cried.",alex,,
737,"Though he had all along confidently looked forward to success, it quite took his breath away to find that every obstacle had vanished. The past had become an ugly dream, but it was difficult to escape from its influence in a moment. Gaunt gone and the Doctor released from his troubles — that was surely something to be thankful for. And now Nellie was really to be his ! The castles they had built together rose before his dazzled eyes, and his cheeks glowed as he gazed upon them. Suddenly he sprang up and went across to Sterne. '' I owe my happiness to yon,"" he said. ^'",alex,,
742,"Cherbury was a magie name with her. She loved Lady Annabel, and she loved you, Venetia. It ran in the blood, you see. She would be happy, quite happy, if she saw us all here together, and if she knew ' 'Plantagenet,' said Lady Annabel, 'you must build a lodge at this end of tho park. I cannot conceive anythino more effective than an entrance from the Southport road in this quarter.' ' Certainly, Lady Annabel, certainly wc must build a lodge. Do not you think so, Venetia ?",alex,,
747,"These fragrant beauties are the chief rewards the considerate pro- phet bestows on his obedient worshippers, to whom he has bequeathed this most con- soling volume. Month after month hostilities continued, without any apparent prospect of an ap- proach to a conclusion. Eeports were rife, that some mortars were coming from some quarter for the use of the besiegers, but no such effective pieces of ordnance ever ap- peared, and we grew weary of the con- tinuance of what at first had greatly excited us. Though forbidden to manifest any open preference for their favourites, "" the outside party,"" the mids could not always resist the temptation held out to them to enter the forts, and fire a shot or two at any conspicuous object on the walls of the town, especially if it looked like a French ofiicer from the corvette in the harbour, which certainly favoured the be- sieged. Upon one occasion, a gang of us were thus employed as amateur artillerists, when a succession of well-directed shot from the foe admonished us of our imprudence, and nearly smothered us with the sand thrown up around. Having a strong opinion of the force and efficacy of example, we did not immediately decamp, but dis- charged every gun at our command with some effect, much to the delight of the applauding Arabs, who waved their bur- nooses, and shouted forth defiance. After this we departed, not quite sure of being overburdened with sense.",alex,,
