passage.number,passage,annotator,nondomestic,notes
861,"Let's shovel it out to about sixteen feet,"" said Bumpas ; "" I'll lend you some hands : they haven't got much to do just now."" "" And we'll put up some bushes in front of it to make them rise,"" added Tom Crackenthorpe, as a clencher. "" That's a sneezer,"" again said Tom, as they came to a rattling double ; the further rail, however, not being so strong as it might have been, would give a chance of getting through, if not over, safely. There was a deep ditch between the rails, running water below, and some very prickly cut blackthorns strewed over it — a sort of open drain. "" Yes, that's a good fence,"" said the doctor ; "" not so strong as it might be."" "" Bless you, doctor !",mark,,
862,"People can mend, my child; and he has had such a different bringing-up from what his father had, and his grand- father too. We must not be hopeless yet. You see,"" — and making Hilary kneel down before her, she took her by both hands, as if to impart something of her own quietness to this poor heart, struggling as young, honest, upright hearts do struggle with something which their whole nature revolts against, and loathes, and scorns — "" You see, the boy is our boy ; our own flesh and blood. We were very foolish to let him away from us for so long. We might have made him better if we had kept him at Stowbury. But he is young; that is my hope of him ; and he was always fond of his aunts, and is still, I think.""",alex,,
863,"Soft I heard ye a horse tramp ? It rings on the ear ; The steed rushes forward, the stranger is near. Oh ! hush thy fond terrors, no foeman is he. For Jessie, Lord Ronald, is waiting for thee. IV. Soon to liis brave castle the knight led the fair ; The abbot was ready, the clansmen were there ; And the gay lover whispered, our bridal you see, And Jessie, Lord Ronald, is waiting for thee.",jessica,,
864,"Na, my lord ; he canna lea' the cutter. The tide's risin, an' she's ower near the rocks."" ""Well, well; we shan't want lunch for an hour yet, so you can take your time."" "" But ye maun tak tent, my lord, hoo ye gang amo' the ruins. There's awkward kin' o' holes aboot thae vouts, an' jist whaur ye think there's nane. I dinna a'thegither like yer gaein' wantin' me."" "" Nonsense ! Go along,"" said the marquis.",svenja,,
865,"A fruit-tart tempted them, and with wine they managed to dispose of it between them. It must be remembered that they had made a very early breakfast, and that it was four o'clock before they sat down to their dinner. ' Adele will get my letter about tea-time,' said Philip. ' How I wish I was with her ! ' Allen said nothing. Every word Philip uttered that reminded him of Adele struck him like a clagger-thrust. HeAvas less strong than he imagined. They waited patiently, they knew not for what, only both seemed to expect some- thing.",matt,,
866,"Sparkes saw several Cap- tain Stuarts, but was beyond distinguishing any one of them ; and when they had had coffee and one of Tom's best regalias, the old gentleman was just enabled to count sixteen people, though he was quite sober enough to recollect that they had sat down only eight. The parson, to do him justice, supported the credit of the cloth by retiring in good time, and leaving the rest of the party to settle their morning's prospects to their own satisfaction. Cutpurse and Son, of Pluckham-court, Holborn, were money-lending solicitors of the Jewish persuasion. There is a vulgar prejudice against that highly intelligent race. We confess to sharing it. Cutpurse was quite unmistakably a Caucasian. There was the fine development of feature, so re- markably indicative of the race ; and had VOL.",mark,,
867,"Complete suites for inspection. Manufactured of best materials at lowest Cash Prices. These Goods are cheap, elegant and durable. A COMPLETE ILLUSTRATED CATALOGUE MAY BE HAD ON APPLICATION. THE VOICE AND SINGING, (The Formation and Cultivation of the Voice for Singing), By ADOLFO FERRARI. ""The great and deserved success of this work has brougl t it, in no long tim e to a second edition, carefully revised, and enriched with a number of additional exercises, which greatly increase its value. "" Since its first publication this book has met with general acceptance, and is new used as a vade mecuni by many of the most eminent and intelligent v >cal instruc- tors both in the metropolis and the provinces.",alex,,
868,"For my part, I can think of nothing so horrid as running the risk of losing one's character, when one has done nothing to deserve it. No one can say that / ever played into Mr. Herbert Perry's hands ; a close-fisted fellow, which is a thing I despise ; but there's nothing I so much regret as having listened to Miss Sophy's entreaties (as though I hadn't known what a fool every girl is when she is in love), and for her sake oh, Jemimaram, if he hasn't come back again ! ' The interjection was caused by the same sharp tapping on the door-lock without, that had already summoned Jeannette from her duties about her young mistress. She had little doubt that she had heard aright, but she was very willing to believe herself deceived, The wind was still roaring and raging, and it was just possible that what she had just heard VOL. I. m was but the swinging of -the iron gate of the balcony.",jessica,,
869,"*^Yon should not have told that,"" said Delia, her face covered with blushes. '^ I wish particularly to know what Mrs. Snaith said."" ^^ It was rude, though."" '^No matter."" ^^ She said he was a shabby-looking little man, and had sloping shoulders."" Sir Samuel was wroth, and reddened. '* ""Well, what next ? "" he inquired. ** Deha whispered to her, * Mamsey, did you ever see our father ?",svenja,,
870,"“Any body would have thought so indeed. There will be very few people in the Pump-room, if it rains all the morning. I hope Mr. Allen will put on his great coat when he goes, but I dare say he will not, for he had rather do any thing in the world than walk out in a great coat; I wonder he should dislike it, it must be so comfortable.” The rain continued—fast, though not heavy. Catherine went every five minutes to the clock, threatening on each return that, if it still kept on raining another five minutes, she would give up the matter as hopeless. The clock struck twelve, and it still rained.— “You will not be able to go, my dear.”",matt,,
871,"'^I say, stranger,"" he continued, addressing the sick man, but not much above a whisper, ^^ give me yer axe-holder, and I'll fix ye up in the Andrew Jackson style, that's quick and sure."" Mr. Brainsoft supposed the term axe-holder meant his hand, so he put it out of bed, and it was instantly seized, though not roughly, in the bony fingers of the Pedlar, who took from his fob a tremendous watch of most ancient workmanship, and, feeling his pulse, counted its beatings. ^' Bless me, stranger ! "" he whispered, '* it goes like an ingine. I say, old man, did you ever liquor ? "" The mother watched them with the greatest anxiety. ""Did I ever liquor, sir?""",mark,,
872,"Con- sequently, when, the morning after Miles's fiasco at Hardrio;o;s, Dr. Bede was summoned to come to Lord Sandilands at once, physician and pa- tient knew as much about each other as, failing a personal inten'iew, was possible. Symptoms detailed, examination made, Dr. Bede — a very precise and methodical little gen- tleman, wdth a singularly neatly-tied black neck- erchief, towards wdiich the eye of every patient was infallibly attracted, and a curiously stony and expressionless blue eye of his own, out of which nothing could ever be gleaned, — Dr. Bede, tightly buttoned to the throat in his little black surtout, gives it as his decided opinion that it is sout, ^' and not a doubt about it."" Lord Sandi- lands, really half-gratified that he is literally laid by the heels by an aristocratic and gentlemanly complaint, combats the notion — no hereditary pre- disposition, no previous symptoms. Dr. Bede is firm and Lord Sandilands is convinced. An af- fair of time, of com'se; an affair very much at the patient's own will; entire abstinence from this and that and the other, and very little of anything else; perfect quiet and rest of mind and body — of mind quite as much as body — re- peats the little doctor, with a would-be sharp glance at the patient, whose mental worry shows itself in a thousand little ways, all of which are patent to the sharp-eyed practitioner. Lord San- dilands promises obedience with a half laugh; he is very much obliged to Dr. Bede, he has thorough confidence in his comprehension and treatment of the case; there is no need to send to town for Dumfimk? Dr. Bede, wltli confi- dence daslied witli humility, tliinks not — of course it is for liis lordship to decide ; but he, Dr. Bede, has not the smallest fear, provided his instruc- tions are strictly obeyed; and he is quite aware of the value of the charge Sir Charles Dum- funk has confided to him.",alex,,
873,"I don't honestly think I was happier as a child than I am now, taking things all round. One had less bothers, of course, but less free- dom, and I think, on the whole, less enjoy- ment."" "" It depends on so many different things,"" said Dorothea. "" Of course some children are so badly treated. Injustice makes chil- dren miserable. They have such a keen sense of fairness."" "" Yes, that's true.",jessica,,
874,"Yet she never can be mine !"" Deep, deep and gloomy were his meditations after; and more than one hour passed by, ere he moved a single muscle ; till, at length, he heard a step, and a voice speaking without; and, starting up, he strove to clear his brow, brushing back the hair from his forehead, and looking grave, but not so sad. The key was turned in the door; and the next moment, two faces, which he knew well, presented themselves, those of Herbert and William Lovet. Herbert stayed not long. ""For the first time in life, Master Grey,"" he said, "" I have petitioned to be a gaoler; but I have so much to thank you for, that I might well undertake that office on your behalf, to soften, as much as possible, 3'our captivity, which will not be long, I trust. My thanks and my plans of all kinds must have greater room than I will now give to them, as your cousin is here to talk with you ; but I will see you again, ere the day be over, and, in the mean time, provide for your com- fort, as far as may be. So fare-you-well for the present ; and, shaking him warmly by the hand, he turned to Lovet, saying : """,svenja,,
875,"Altogether the room was as dainty as the lover could make it, and its contiguity to the perfumery in the shop filled it with a composite and delectable aroma, and completed its bower-like character. The appearance of the only occupant of the pretty room was scarcely in keeping with its attractions. This was a coarsely built man, with a face reddened, it might be, by constant exposure to sun and wind, and whose ear-rings were not seen to much advantage amid the mass of long, black hair that tangled around his head. The expression of his features Avas not exactly ferocious, but it was stern and forbidding, and a smile which disclosed an array of formidably strong wliite teeth did not extend itself to liis keen dark eyes. His hands were red and muscular, and a coloured shirt, secured at the throat by a ribbon and ring, was surmounted by no collar, and showed a powerful bull neck, one that might have belonged to a gladiator of the old days. The guest's figure was broad, and, as far as could be seen, for he did not rise from his lounging position on a low chair, he appeared to be under the middle height, a disad- vantage apparently more than compensated for in his large and powerful limbs. Coarsely, rather than carelessly dressed, it would have been hard to assign him a profession, though perhaps his general bearing, and some mystic signs that had been traced with gunpowder on the backs of his hands, might suggest the impression that he had some connection with sea-service. """,matt,,
876,"Grace was not to blame, and I should have been the one to apologize, not you."" ^' ^ Hiat makes you suppose there is anything between Mr. Somerford and Grace?"" that was the one question of absorbing interest to Mr. Moffat. •'I do not suppose there is anything,"" answered the young man. ''All I mean is, that with his singing and playing, his hand- some fiice and his soft, false manners, he has taken her fancy."" ""Tliat will all pass away,"" said Mr. Moffat, but John shook his head. ""If she could know him as he really is,"" answered the young man, "" know him for a cold, shallow, selfish, unprincipled vagabond, there might be some hope ; but Grace has made a hero of him.",mark,,
877,"The financial agent slackened his pace when he saw that he was not followed, and now he had reached an eminence from which he could get a fuller view of Hever Court. "" A young fool,"" he muttered, wiping his face and the lining of his hat with his pocket-handkerchief. "" I wasn't sure I should be so lucky as to drop right on to the propert}\ I can forgive his hasty tongue, for it told me all that I wanted to know."" Mr. Snodgers made his way back to the station, and there took ""the fly,"" directing the driver to take him to Hever Court. The agent had much to think of during his drive. Still, from time to time he looked about him upon the S23lendid woods, rich meadows, and well-farmed lands, for which the estate was famous. "" Fine property,"" he said ; "" very fine estate.""",alex,,
878,"The view, seen over an abrupt precipice, a sheer descent of craggy turf, is, on a clear day like this, really splendid."" ^' Why, then, are we waiting ?"" asked Lord Delancy ; adding, with the cold re- spect which is so painful to its object, ^' If Miss Clive will ride on, the carriage may follow."" Honor made way instantly ; and then exerted herself to manage the spirited creature she rode, and keep pace with the cavalcade. The level plain was passed at a canter ; and they descended, at a somewhat slower rate, a hill which dipped into a bottom, where sallow bushes betrayed the presence of a stream that first trickled across a road ('^ The Hollow Way,"" as Katy called it,) which seemed hardly wide enough for the carriage, and crept winding up the lofty hill that fronted them ; the steepness being somewhat mitigated by the road sloping diagonally round the shoulder of the hill to the top. On the summit was a narrow table-land, marked by an embankment, said to be of the time of the Eomans, ter- minated by the famous view.",jessica,,
879,"In a few moments my pain ceased; a drowsy, happy calm crept over me; I fell asleep. How long I remained in this state I know not, but when I woke I felt perfectly restored. My eyes opened upon a group of silent forms, seated around me in the gravity and quietude of Orientals —all more or less like the first stranger; the same mantling wings, the same fashion of garment, the same sphinx-like faces, with the deep dark eyes and red man's colour; above all, the same type of race—race akin to man's, but infinitely stronger of form and grander of aspect, and inspiring the same unutterable feeling of dread. Yet each countenance was mild and tranquil, and even kindly in its expression. And, strangely enough, it seemed to me that in this very calm and benignity consisted the secret of the dread which the countenances inspired. They seemed as void of the lines and shadows which care and sorrow, and passion and sin, leave upon the faces of men, as are the faces of sculptured gods, or as, in the eyes of Christian mourners, seem the peaceful brows of the dead. I felt a warm hand on my shoulder; it was the child's.",svenja,,
880,"He was no sooner defeated on one point, than he took refug-e in another— he denied every particle of evidence in toto, so that many of Mr. Mag-g-s' witnesses stood fair chances of committal for wilful perjury. All was of no avail, however, and when Mr. Nettlecraft, the London lawyer he had en- LIBRARY UNIVERSITY OF ILLINOI^ g'ag'ed^ waited on him one morning* at Armi- tag-e^ and formally begg-ed to resig-n any further steps in a case which he saw would eventually ruin, and brand his client with disg-race, Mr. Crofton felt as a very savag-e- ly inclined tig'er mig-ht be supposed to feel, on finding- himself enclosed in the strong- meshes of a net spread for him even in his own den, from whence it was no long'er possi- ble to keep the hunters at bay. Should he turn his envenomed fury against himself and deprive them of the triumph of taking- him alive ; or must he come forth crest-fallen, and humble and sue for the mercy of his vanquishers ? One only little ray of hope was there for him.",matt,,
881,"— But ah, dear bairn ! nane alive can gie you information about the soldiers ! — It was nae human hand did that deed, and there was nae e'e out o' heaven saw it done — There wasna a man that day in a' the Hope up an' down •—that deed will never be fund out, unless a spirit rise frae the dead an' tell o't — - Muckle fear, an' muckle grief it has been the cause o' here ! — But the men war a' de- cently buried ; what raair could be done ? '' "" Do you say that my men were all de- cently buried ?"" """,mark,,
882,"“You were not led astray by false lights?” “Any lights we might have seen were sure to lead us astray, as we did not in the least know where we were.” “Thank you,” said Judith. Then she turned to Uncle Zachie. “I have a favour to ask of you.” “Anything you ask I will do.” “It is to let Jamie live here.",alex,,
883,"""What for was Jeanie greeting, mither?"" he asked. "" Because Jeamie Falcon's drooned.'' She always answered, him seriously, how- ever trivial the question might be. ' ""Drooned? Whaur?"" ""At the bottom o' the sea — he's dead — we'll never see him ao^ain."" Wattie w^as thoughtful for a long while, and then — ""Will he ay bide amang the fishes?",jessica,,
884,"They all laughed at this, and Sylvia pul- ling Ned's hair, promised to punish him yet more severely at some future period for the remark. "" You be off, sir ! "" says old Paul, mirthful, but with majesty, ""don't break in upon the interesting converse of myself and this gen- tleman upon high and noble topics, with any of your ribald jesting. Bring out the tumblers, Sylvia, my dear. Where was I, Mr. Rook ? Oh, I was saying,"" &c., &c. I think the articled clerk began to be a little bored. The conversation seemed to him to consist of incessant conundrums, without any answers.",svenja,,
885,"It appeared, from his own account, that he had been suffering extremely from his dreadful dream, on occasion of the visit of some young stranger — an English- man, I think.' "" * Myself, I have no doubt,' said I. "" ' Probably,' returned the prior ; ' and this was either the cause, or the consequence c 2 of his illness, for it is difficult to decide which.' "" ' But how came he here ?' I in- quired. "" * It was in this monastery he commenced his vocation/ answered the padre. ' He was only at Pierre Chatel by indulgence, and after this accident they did not wish to retain him.' "" ' I do not wonder at that, I am sure,' said I. "" But why did he deny having been there ? When I spoke of it to him just now, he only shook his head.' "" ' He did not mean to deny it, I daresay,' said the prior ; "" but he never speaks.",matt,,
886,"Ha ! the intended wife of Carysford ! Bro- ther Dennis ought to have been removed years ago. I dreaded that his partiality for those children had weakened his zeal for the church. But this too must be stopped. Have you dis- covered the character of the girl ?"" "" She is uncommonly lively and acute, with a quick sense of the ridiculous ; and appears to have an ungovernable disposition for inquiry.",mark,,
887,"No, I shall have nothing to do with It,' said Smith. ' You settled about the going, and you must do the same about the coming back.' Miss Montag was surprised at her sudden recall, but she was not very sorry to leave Briorhton. She felt that she was llvlnor in an uncomfortable state of happiness. If such an expression Is admissible. If she stopped there she knew that she would be frequently meeting with Jesse, and receiving his attention with unmixed pleasure, but until he had spoken to his father, she feared to trust unreservedly In the bright prospect before her, lest some bitter disappointment should come upon them.",alex,,
888,"But the man he spoke to was more deceit- ful than himself I 2 SIR GUY D ESTERUE. ""If such l)e the case, good Lawrence, me- thinks our cliase is up,"" he said, with re- sumed cahnriess, or rather with an assump- tion of carelessness. "" I, at least, shall fol- low such scent no longer."" A scowl of suppressed wrath overspread the gloomy brow of the man he addressed. He could not, without the influence of the man he despised, work out the end he had in view. ""AVherefore question me on love matters?"" he exclaimed. "" What has one like me to do with love ? Ill might I understand its signs, who have known no love save"" He stopped ; the memory of some past affec- tion changed for an instant the expression of his countenance ; it was a momentary light on that dark ground — "" soon hatred settled in its place.""",jessica,,
889,"But that was impossible, for the time of the attack was one of profound peace. Finally, it had been alleged, in the course of the trial, that the prisoner was insane. Now, although it had sufficiently appeared from the evi- dence given that he was a man of extraor- dinary and various talents, still that was not impossible ; and, upon the whole, had some countenance from the style of his address — for defence he would not call it. However as no direct evidence had been called to that point, the jury would do well to leave it whoUv out of their considera- tion; they might be assured it would obtain whatever attention was due to it in another quarter. — Some indulgence was also due to the prisoner on the ground of his unhappy training in early life, though he had him- self refused to urge it with that view. This also might be considered elsewhere, but was not to influence their verdict.",svenja,,
890,"I had no Orville College to learn Latin and Greek and politeness at ; though they do tell me I'm related to its founder. Perhaps I am ; but it's only a sixteenth cousin, boys."" A shout of laughter : the boys' satisfac- tion had grown irrepressible. Sir Simon laughed with them. "" We were thirteen of us to get out in the world, boys and girls, and our father a clerk on three hundred a year. It seemed a for- tune in those days ; because a man's children expected to go out and work for themselves. I went out at twelve, boys ; my father put me to a fishmonger, and I didn't like it ; and he gave me a flogging for caprice, and sent me to a tanner's.",matt,,
891,"As to poor Frank Fordyce, I never saw him so distressed ; he felt as if it were all his own fault, or that of his ancestors, and, whenever he was not required by his duties, was lingering about for news. I had little hope, though Clarence seemed to me the very light of my eyes ; it was to me as though, his task being accomplished, and the earthly reward denied, he must be on his way to the higher one. His complete quiescence confirmed me in the assurance that he thought so himself. He was too ill for speech, but Lawrence, who could not stay away, was struck with the difference from former times. Not only were there no delusions, but there was no anxiety or uneasiness, as there had always been in the former attacks, when he was evidently ea^er to live, and still more solicitous to be told if he were in a hopeless state. Now he had plainly resigned himself — ' Content to live, but not afraid to die ; ' and perhaps, dear fellow, it was chiefly for my sake that he was willing to live. At least, I know that when the worst was over, he announced it by putting those wasted fingers into mine, and saying— ' Well, dear old fellow, I believe we shall jog on together, after all/ That attack, though the most severe of all, brought, either owing to skilful treatment or to his own calm, the removal of the mischief, and the beginning of real recovery.",mark,,
892,"Carlyle and Ralph Waldo Emerson, 1834 to 1872. Edited by Charles Eliot Norton. With Portraits. Two Vols., crown Svo, cloth extra, 243. Chapman's (George) Works Vol. I. contains the Plays complete- including the doubtful ones.",alex,,
893,"He read a Waverley novel at the age of nine, mispronouncing half the names, and gaining a somewhat hazy conception as to the meaning and point of some of the action ; but, nevertheless, extracting a good deal of entertainment to himself therefrom. He organised bands of outlaws among the lower boys, who assembled at the sound of a whistle from the leafy glades of Sherwood (Sherwood consisting of a clump of laurels). He besieged Tor- quilstone, and repulsed the captors of Rob Roy with hard fallen chestnuts — one of which nearly put another boy's eye out — and so forth, until the dramatic representation of the Waverley novels was summarily prohibited, Dirk Hatteraick having sur- reptitiously procured a real pistol and shot one of his invaders in the left hand. At the age of twelve he read some Tennyson, and pronounced it stupid and affected — an opinion he had heard some one else enounce. At seventeen he thought it beautiful, and was constantly discovering imaginary ( Mauds ' in the most common- place people twice his age. Shakespeare he found an unfathomable mine of delight.",jessica,,
894,"She strove to drive them from her with her out-stretched arms, and for a mo- ment stood upon the jutting rock, and felt she was alone. That moment was delicious, for her memory was gone. The. cold free air blew round her, and her swelling veins and throbbing temples enjoyed the strange luxury. When thought returned again, it came to her as it had done Ihose one-and-twenty years before. The interval was all forgotten. The same wild wish to feel the cooling wave, that urged her then to spring into its bosom, urged her now. But the strong hope of youth, which then restrained her, was now gone for ever.",svenja,,
895,"The servant put the lute into Tito's hands, and then said something in an under-tone to his master. A little subdued questioning and answering went on between them, while Tito touched the lute in a preluding way to the strain of the chorus, and there was a confusion of speech and muscial humming all round the table. Berbardo Rucellai had said, “Wait a moment, Meleme;” but the words had been unheard by Tito, who was leaning towards Pucci, and singing low to him the phrases of the Mænad-chorus. He noticed nothing until the buzz round the table suddenly ceased, and the notes of his own voice, with its soft low-toned triumph, “Evoè, evoè!” fell in startling isolation. It was a strange moment. Baldassarre had moved round the table till he was opposite Tito, and as the hum ceased there might be seen for an instant Baldassarre's fierce dark eyes bent on Tito's bright smiling unconsciousness, while the low notes of triumph dropped from his lips into the silence.",matt,,
896,"A few weeks back, I would have declared myself ready to bear anything sooner than gD to Algiers ; but things that have come to my knowledge lately have i made me thin!c that the greater distance 1 put between myself and this place the better.' ' Have you any fresh trouble ?' I inquired anxiously, for he was my best friend in St. Pucelle, and I had come to benterested in all that befell him. * Yes, a very deep trouble !' * What is it, monsieur ? Wi you not tell me?' He turned round upon his sie, so that his face could look directly into miie. *",mark,,
897,"It was no fault of his, that every- thing was made easy to hirn, untU he never felt hirnself at ease. It was no fault of his, that his selfishness was ministered unto, until he lost all pleasure in himself. The three things he most wanted were, a little spare diet, exercise, and wholesome discipline. Had Horace Grant known these in early life, he might have been a noble and a happy man ; for, even as it was, there were dawnings of a better nature about hirn, and heart-warm smUes that sometimes dimpled over his face, and bright beaming looks so füll of intelligence and truth, that the mother who ruined such a boy ought to have taken shame to her- self for her miscalculating indulgence. If, however, the countenance of the boy was capable of being thus enUvened, it was equally capable of a shade too dark for expression — a something like absolute blackness, which came over it for a moment, making hirn almost terrific in his power to resist or to revenge; and Lucy always quailed before this look in her brother, and crept away from hirn, as if at such times his good angel had deserted hirn and her. It was not passion which caUed forth this expression of countenance in the boy, for he had scarcely sufficient energy to be called passionate.",alex,,
898,"About four years younger than Philip, and he was just fourteen. They would be playfellows, these cousins ! At the remembrance of this relationship. Sir Stephen came to a sort of halt in his dreary reflections. It was quite distressing to think that this little foreigner, child of an unknown mother, could claim blood relationship with the sole heir of the Northcrofts. Perhaps this girl might turn out a very doubtful associate for the lad.",jessica,,
899,"His wares, I fear, had been selected from the refuse of the market, and he and his barrow were in a state of dilapi- dated shabbiness that matched his stock in trade. But not so the wheels on which his barrow was supported. They were wheels of the most gorgeous description. The spokes and the circumference were painted of the most brilliant scarlet, and the entire nave was gilded so as to have tlie appearance of a solid mass of gold. It is impossible to imagine anything more bizarre than the effect of these magnificent wheels doing the work of carrying such an equipage. Nevertheless, the apparition seemed to attract very little attention in the crowded street. The grand scarlet and gilded wheels flamed along among the crowd of shabby men and shabby vehicles with their load of onions and cabbages, and scarcely anybody turned his head to stare at them.",svenja,,
900,"I asked eagerly whether she had received an answer from Miss Young, and to what effect. Lucy, with a glowing face, pro- VOL. Ill, C duced lior friend's little note, sent in im- mediate answer. ""Dearest Lucy, "" You are the best good friend in the world ; but I can't write on some subjects. We have all much to forgive, and I have been very wicked and very un- happy. But Bertie need not be afraid of a journey to London to see ' ' Yours ever, ""Alice Young.""",matt,,
901,"Anger, jealousy, pride ; — every painful feeling k 5 was forgotten ; she remembered only that she loved, — she felt only that she was beloved. Ha- milton was charmed with the sweet contest of every emotion, most lovely in the female heart, which he so easily read in her eloquent counte- nance, and which all terminated in such fond forgiveness and generous confidence. "" Yes,"" he internally exclaimed, ""she shall be the wife of my bosom, the mother of my children ! — she shall know my every thought and share my every feeling."" And whilst he thus gave way to his own natural generosity, he gazed with all the pride of anticipated possession, upon her, as her cheek mantled with the richest vermilion, and her eyes beamed with softer brilliancy through the tears that glistened on their lashes, like dew-drops gemming the stalk of a moss-rose. Easily susceptible of refine- ment, Catherine had, unconsciously to herself, acquired an air of dignity and fashion in the society with which she had been surrounded ever since her arrival in town, which delighted Hamilton, and which added to the pomp of Mr, Longcroft's establishment, the obstacles opposed by etiquette to his frequently seeing her, and even the marked discouragement which both Louisa and Edward manifested of his proffered visit, all gave her new consequence in his eyes ; and instead of fancying, as he did in his unrivalled self-importance at Nethercross, that he was doing her the honour in permitting himself to be attracted by her charms, he now felt himself the real admirer of her graces, the lover of her virtues, and consequently with the jealousy inseparable from such feelings, anxi- ous to secure her to himself. "" Let us not be separated again, my sweet Catherine!""",mark,,
902,"At this moment Harcourt entered the room, and flung himself upon a sofa. "" What a confounded hot day it is ! Where is one to get good ice? Tucciois so out of the way. Good morning, D'Arcy ! Whom have you had here, Emily ?"" '*'",alex,,
903,"And then the names of the things are always better than the things themselves. It's like a show at a fair, all the best outside. Give me a slice of English beef or mutton, and a bird that my gun has shot, and let all the fine-art dinners go hang."" "" Cut him a slice of beef, dear Miss McCroke,"" said Vixen. "" Not now, thanks ; I can't eat now. Fm going to drink orange pekoe.'-' Argus had taken up his position between Violet and her visitor.",jessica,,
904,"The mantle which she had hastily thrown around her, had also fallen from her shoulders, and revealed her bare neck and bosom, on which the cold moonlight streamed in an un- interrupted flood of light, leaving only a shadow here and there where her clustering tresses had fallen. Around her reigned a solemn silence, which was only broken by such sounds as seemed to make the air stiller- for the drowsy rustling of the foliage, as it swayed to and fro at intervals, and the far-off murmuring of the waters of the Glyme, came so subdued and softened, that it was like the *'hush"" of nature whispering the world to sleep. Even the deer moved along the moonlit glades like shadows, or fed on the dewy herbage without a sound ; and a night-hawk that was wheelinsj between the moon and the earth, seemed to proclaim by its startling shrieks, that all above was as silent as below. The silence was however suddenly broken by a herd of deer, rushing affrighted down the steep on which Rosamond slept: then came a rattling of arrows, some of them striking the boles of trees into which they stuck, quivered for a moment, then remained still. Others again pierced the flying herd, and brought their lofty antlers to the earth ; but not a human voice was heard, and so thickly was the spot carpeted with luxuriant grass, that the footsteps of the marauders were inaudible until they rushed down the green declivity to seize the fallen deer. At length the hauberks and steel head- pieces of the archers glanced brightly in the moonlight, as they descended the steep eminence on which the fair sleeper was seated ; and she was no sooner observed by the two foremost of the party, who were bearing off a dead buck, than they threw down their load, and pointing out the object of alarm to their com- panions, the whole group, amounting to at least half a score, fled as if Satan himself had been at their heels. On they rushed with a speed which was truly marvellous, considering the weight of their breast-pieces, and so closely together, that to use a phrase of the turf, a blanket would have VOL.",svenja,,
905,"He also observed that had the Mohawks been less eager to seize upon these trophies of victory, they would not have destroyed all their enemies upon the spot, and might now have been in possession of many prisoners. Brandt acquiesced in the propriety of these remarks, and the captives of Butler were permitted to remain solely at his own disposal. During the carousal, or, as the Indians termed it, the Feast of Victory, on this occasion, every species of riot and debauchery was indulged in to excess. To describe a scene of such frantic folly and disgusting dissipation, would be to give a representation of human depravity and degradation, neither agreeable to write nor desirable to read. While in a state of intoxication, an altercation, as was to have been expected, took place between some of the Indians and the tories, which the interference of their chiefs alone prevented from becoming serious and bloody. In consequence of this, it was agreed by Butler and Brandt, that, while the Indians remained in the Valley, they should encamp at a distance from the tories, but not so far off as to prevent the maintenance of friendly intercourse, or a speedy junction in case of either being attacked by an enemy. On visiting Agnes the next day, Butler approached her with the self-satisfied air of a wooer who thinks he can plead the merit of having performed an action of a nature very pleasing to his mistress.",matt,,
906,"The family of ErlofF, my good Sara, is Russian, decidedly Russian P' '* But the Baroness, if you remember, was a widow,'^ said Ida gently. "" True, my dear child, true ! — And you say then,'^ continued she, turning towards the nurse who was still chafing at her contradiction, "" that she is by birth a countrywoman of mine ?"" "" Proud as Lucifer, as she is,"" retorted the nurse, "" perhaps she might not thank either of us for such an expression.",mark,,
907,"Have I made a mistake ? "" he said ; "" but, upon my word, I do not think it was my fault. Miss Gilbert, I beg your pardon, and I shall place you on my right hand, so it will be all straight in the end, I think. We are a very small party to-night, certainly. Soho, Catharine ! so you have stuck yourself up there, have you ? "" (Poor Catharine !) "" You little impertinence,"" added he, laughing, "" I wonder what Eosamund would say if she saw you !",alex,,
908,"Douglas's pride and con- sequence would treat, perhaps with ne- glect, if not with scorn, the dependent on his guardian's bounty : and while she heard the Hanburys exult in the prospect of Qpping their ward very soon, she felt the expectation of his arnvui ai.-ow a v,iwu. a over the pleasure which stole through her whole frame, as she seated herself by the cheerful wood fire m the wide chimney of Mr. Hanbury's comfortable study, which had been lighted to cheer a chili Sep- tember evening, "" Well,"" said Jane to herself, "" if he comes, he can only stay two or three months, and Mr. Hanbury says they never- see him till evening.*' Thus she consoled herself for the ex- pected interruption to her happiness ; and then, with a heart full of devout thank- fulness, she retired to rest, happy in the consciousness that she was once more sheltered under a paternal roof. In a few days Jane entered on her do- mestic duties ; and in a short time she for- got her sorrows in the unexpected com- forts which she enjoyed, and dreaded rather than wished any change in the family to take place. "" jDuL iii.^ visiter, so wished for by the Hanbury s, so dreaded by the timid Jane, arrived ; ai)d after the most affec- n'onate greetings had taken place bttween Douglas and them, Jane \^'as introduced to him as "" miss Vernon,'' ' and to her low curtsey. he returned a cold and distant bow. """,jessica,,
909,"The words spoke of shelter and care and tenderness, and as he said imploringlv. ' Will you come ? ' a sound escaj)ed her lips. She heard it in a dream, and knew she had said, ' Yes.' His kiss was not a dream ; it was a claim of possession from which she instinc- tively shrunk. As she felt it, she would have given much to withdraw from her word ; a vague dread of the new unknown world to which she had pledged herself passed like a shadow over her soul ; but the door opened again and her lover turned to tell Agnes, standing on the threshold, that Honor had promised to be his wife. CHAPTER XVn. The dazzle of the jewels that played round you Hid the beloved from me.",svenja,,
