passage.number,passage,annotator,nondomestic,notes
528,"Having no special knowledge on these matters, he was driven to com= parisons; and it flashed across him, that, when he was a boy, and used to make little mud-dams in April, they would resist the tiny stream until it trickled over them, and from that moment then- fate was sealed. Nature, he had observed, operates alike in small things and great, and that sheet of water, though thin as a wafer, alarmed him. i He thought it was better to give a false warning than withhold a true one : he ran to his horse, jumped on him, and spurred away. His horse was fast and powerful, and carried him in three minutes back to Emden's farm. The farmer had gone to bed. Ransome knocked him up, and told him he feared the dam was going; then galloped on to Hatfield Mill.",jessica,,
533,"I put the same question to them now ; I put it, sir, to you, — for, doubtless, you have not been without your share in aiding the count's escape from the room in which he- was confined — I ask you all, where is he concealed, or whither is he gone ? "" "" If they can tell you,"" replied Francis de Langy, "" it is more than I can. I am not, in the least, aware where he is concealed, or whither he is gone. I can safely swear it at this mo- ment. Do you know, Madame d'Artonne ?"" M",jessica,,
538,"He further thought, that having cut his way through them all to the monarch his competitor, he dismounted him, and alighting from his horse, severed his head from his body. Then riding up to him, he thought, "" David !"" said he, with the head upon the point of his sword, still besprinkling his garments with the trick- ling blood, C( I nominate you my gene- ral, and be this my imperial ensign."" Then calling aloud to the dismayed forces of his late enemy, he invited them under his banner, engaging to rule them with equity and moderation; at the same time, declaring to them that he was their rightful sovereign. The troops, David thought, came crowding round him, and did him ho- mage as their lord ; when mounting again upon Slouch, they all marched off B3 together towards Stirling, nigh nnto which place the action had happened. David was now in the height of extasy, not doubting but the people who had so joyfully received his master, would as readily, at his command, conduct him to his principality ; and was just forming his method of behaviour, and the manner in which he should be received by his subjects,- when the acclamations of the troops awakened him, at broad day-light, lonely and deserted, without friend or companion, in a thin part of the wood, where he could cast his eves around him for some distance, between the trees. David was at first dubious, whether the scenes he had before been engaged in were realities, and himself then in a dream when he supposed them vanish- ed -, or whether he had been dreaming before, and was now awake; till rising •k *■»*%/%»■»%-* ■W%/V'»""V from his seat, and performing several of the functions of a wakeful animal, he be- came much dissatisfied, that all the pleasurable prospects before presented to him had been a dream, and that himself and master were rejected Princes still; but the metal he was formed of, and the strength of his ruling passion, ena- bling him to discharge all despondency, he set forward with perseverance, for the recovery of his lost master, patron, and friend. D4 CHAP.",jessica,,
543,"I don't!"" cried Lilith, her cheeks aflame with the recollections of having once told him *' Yon are not one of us!' Tom was in London, and she was not likely to see him till the occasion came. That made it all the worse. With a little conversation, a kiss or two, she might grace- fully have got out of it ; pen and ink made nothing possible but Yea or Nay. She wrote her Yea, and sent it. Had she not said a hundred times that she would do any- thing for Tom ? But her own disinclination to the feast made her exaggerate the horror with which her father would regard it ; and she prepared a fresh difficulty for herself by not telling him at once of Mr. Palmer's invitation, much less of her own acceptance of it.",jessica,,
548,"Leslie looked up in the speaker's face ; there was wildness in the laugh — there was madness lurking in each feature, as he hurriedly pro- ceeded — "" Eut mortal man's hand shall not kill me. Oh ! if I could only rip Nowlan's black heart open, and pour out his traitor blood ! Look in my two eyes — is there blood in them ? Hush! let me speak on.",jessica,,
553,"I'm not exactly a boy of that kidney--to desart my friend in the day of his trouble--devil a bit of it, my darlin'."" ""Well, I am glad to hear you speak as you do,"" she said, with a smile; ""and now, to reward your constancy to him, I tell you that whenever they're settled, or, at all events, out of their troubles, if you think me worth your while, I won't have any objection to become your wife; and--there--what are you about, Fergus? See this, now--you've almost broken the tortoise-shell crooked-comb that she made me a present of."" ""Why, blood alive, Ellen, sure it was only sealin' the bargain I was."" ""But remember it is a bargain, and one I'll stick to. Now leave me; it's gettin' quite dark; or, if you like, you may see me across the fields."" Such, in fact, was the indomitable attachment of this faithful girl to her lovely and affectionate mistress that, with a generosity as unselfish as it was rare, and almost heroic, she never for a moment thought of putting her own happiness or prospects in life in competition with those of the _Cooleen Bawn_.",jessica,,
558,"Even if you detected the immortal bard in an error it would be no business of mine to defend him.' ' I should think not, indeed,' muttered Mr. Erin. ' What I was thinking,' said Margaret, ' was that if you, Willie, or Mr. Talbot (who in- formed us the other night, you know, that he was a poet) had written those lines about spreading her wings over her little brood, it would have been considered plagiarism.' ' What then ? ' inquired Mr. Erin con- temptuously. ' It is the peculiar province of a genius such as Shakespeare's to make every- thing liis own. He improves it by addition.' '",jessica,,
563,"These kind and indefatio;able friends arrang^ed a delightful excursion for me to visit the Penn- sylvania coal district, which we did, a large party of ladies and gentlemen all seated on three little separate engines, which followed each other at a short distance — the three always keeping in sight of one another, and looking very much like toy engines. They were gaily painted on the outside, and covered in with glass roofs and sides. I think I never experienced a more enjoyable sensation than whilst rushing over the country in this tiny vehicle, surrounded by gay and pleasant companions, protected from the intense cold with- out by the comfort that reigned within the little glass abode. We were sitting on the engine it- self, whose blazing fire kept us at a most com- fortable temperature, although all without was a glorious scene of ice and snow ; every tree was frosted, and nothing to be seen for leagues and leagues but that solemn snow-covered land- scape ; relieved by the dark pine-trees and forests of evergreen on the tops of some of the high mountains. Now and then we would come upon a long train — a line of cars they would call it here — humbly drawn up on one side of the road to allow our three little spinning engines to fly past unmolested ; for the telegraph was kept at work incessantly during the two days of our most original excursion, to give warning of our approach, and convey the order from the Directors, who were of our party, to suspend all traffic on the line until we had rushed past. Suddenly would occur a deep bend on the line and a curve which would cause the first engine, our leader, to pass in a parallel line with us, as if retracing its steps many yards below us — that was a pretty sight, as we rushed wildly after each other through this ghostly-looking universe of snow ! Then again we would come to an immense mountain, up whose perpendicular sides our fairy engines had to climb !",jessica,,
568,"To which she replied in the negative; Captain Brisco slept ill, and was much worse in the morning. He had a sore throat, throat, attended with fever and consi- derable pain in the right side — that which had been wounded. His mother sent early for a medical person, who pre- scribed rest, perfect quiet, and proper re- medies. Mrs. Brisco enforced his obe- dience to these directions, and he sub- mitted, requesting, however, to see JVIr. Rokeby when he arrived, and that Cy- rus would pass as much of the day with him as he could. The morning rose serene and pleasant; the sky was clear, and a brilliant sun illumined the lake. Dacre, after he had breakfasted, walked to Ilarrop's, to bid him adieu.",jessica,,
573,"You own then/' said Overbury, ^^ that love has charms 1 And can you have the barbarity to consign that beau- teous flower to the darkness of monastic gloom ? 'Twill fade, father, and pining for the light of liberty will droop its head and die ; but there is no time to lose. Gabriella ! beloved of my soul, fear nought, thine Overbury bids thee a kind farewell ; father adieu. When next we meet, we meet as friends I trust :",jessica,,
578,"HISTORY OF THE ENGLISH REVOLUTION OF 1688. By C. D. Yonge, Regius Professor, Queen's Coll., Belfast. I vol. Crown 8vo. {A^eariy nady. ALEXIS DE TOCQUEVILLE, Correspondence and Conversations with Nassau W. Sk.niok, from 1833 to 1S59.",jessica,,
583,"And then, we look to him as one of our political allies. It would be better that he should know.' * Very well,' she said. ' Tell him what I have just told you.' Her manner of greeting Bellarmin Vv^as very different from the way in which she had welcomed Lord Stonehenge. There was in it none of that frank friendliness. It seemed to Lord Stonehenge that her face, which had been so soft and gentle a minute ago, became suddenly troubled and a little defiant.",jessica,,
588,"“In earnest! How could you think I should jest on such a subject?” He laid his hand on mine that rested on his arm: he must have felt it tremble ... but it was no great matter now. “I hope I have not been too precipitate,” he said, in a serious tone. “You must have known that it was not my way to flatter and talk soft nonsense, or even to speak the admiration that I felt; and that a single word or glance of mine meant more than the honied phrases and fervent protestations of most other men.” I said something about not liking to leave my mother, and doing nothing without her consent.",jessica,,
593,"And such an easy sub- ject, too ! It argues badly for you.' Mrs. Verschoyle has risen in response to his speaking glance. * To our work ! to our work !' cries she gaily. ' Oh ! that 'twere possible/ Carry lingers behind until she can reach Amyot. ' Richie/ says she, ' come here.' ('",jessica,,
598,"More so, my dear lady, a great deal more so, I can assure you. Sometimes she seems to lose all dread and fear of Sir Aldrich ; she quite surprises me, for she will often do things in her childish happiness, that others dare not venture upon. Sir Aldrich is so devoted to her, that he quite forgets to be angry with her, and she can fondle and coax him out of some of his most violent tempers. On the contrary, Harold never permits her to have any freedom of action ; he is cross and very morose to her, laughs at her, and ill-treats her pets, just for the sole pleasure of making the Bulstrode blood boil. He is so extremely proud and haughty, that the child looks upon him as something peculiarly annoying, and never seems to enjoy anything while he is near her. She likewise complains that Sir Aldrich is never so kind when her cousin is with him, as when she has the old gentleman all to herself. '' """,jessica,,
603,"I told them that this was no matter for my ears. I bade them tell my father, and ask his consent. What more could I say ? "" "" Ah ! yours is a glorious fate, Maia. You will be a queen, even as our mother ; and Prince Suddhodana is a handsome youth of your own age, — ^how happy you will be."" """,jessica,,
608,"He said "" he had no news, that is, no sure news.^^ Having excited his listeners, and astonished them on his arrival, he immediately raised their hopes in the par- lour by his mysterious manner, relapsing into silence, and occupying himself by filling a pipe and composedly smoking it. Mr. Bullock was now over-playing his part ; lie knew from Dr. Fergus that it would be well for him to go down to St. Keverne, and he also knew tliat he was autliorized to take in kis liand tlie olive-leaf. Mr. Bullock felt tliat lie was tlie man of tlie liour_, tke observed of all observers^ the hope of all expectations^ and he made the most and the best of his envied position. Puffing his pipe in bumptious grandeur and in silence — for the babel had ceased,, and the tongues that were just now so noisy^ were mute and atten- tive^ — he at length addressed his auditory^",jessica,,
613,"Both seemed to look to her for directions. “Anne, Anne,” cried Charles, “what is to be done next? What, in heaven's name, is to be done next?” Captain Wentworth's eyes were also turned towards her. “Had not she better be carried to the inn? Yes, I am sure, carry her gently to the inn.” “Yes, yes, to the inn,” repeated Captain Wentworth, comparatively collected, and eager to be doing something.",jessica,,
618,"Lady Moray ; and although I re- peated it twenty times before I saw her, do you know I forgot it entirely when I met her."" Ma'amselle attempted to check her pupil's vivacity, but in vain. "" Mamma's at dinner, you know, so you'll come up into my room. I hope you had a diverting journey ? It was so dark I could not see whether the tassels to your windows were broken. It is the greatest plague not to be able to wipe the windows. Don't you think so?'* "" It is a pity to lose the prospect, certainly,"" replied Miss Laurimer ; ^^",jessica,,
623,"“With all your partiality for Cottager's wife,” said Henry Crawford, “it will be impossible to make anything of it fit for your sister, and we must not suffer her good nature to be imposed on. We must not allow her to accept the part. She must not be left to her own complaisance. Her talents will be wanted in Amelia. Amelia is a character more difficult to be well represented than even Agatha. I consider Amelia as the most difficult character in the whole piece. It requires great powers, great nicety, to give her playfulness and simplicity without extravagance.",jessica,,
628,"Decipimur specie recti. Horace. Deceit, however odious, is a neces- sary evil in society. The fair sex use it extensively in their commerce with us ; and we return it with interest. The French call it Feau henite de cour; and we have it as genuine as at Paris, in our ministerial letters, our court pro- mises, and our ladies' vows. It enlivens conversation by agreeable fiction ; de- lights us all, in the shape of flattery ; contributes often to the preservation of friendship ; and is indispensable to the raptures of love. But all this refers to a gentle kind of deceit, very different from being made the dupe of a fraud or a hoax.",jessica,,
633,"Possessed of a small patri- mony, he preserved his independence in an age of vena, lity, aud supported the dignity of learning, by teaching iiis coteuiporary writers to live, like hirn, above the fa- vours of the great. He was banished his native country for a satire upon the royal concubine. He had accept- ed the place of historian to the French king, but refu- sed to keep it, w lieu he found if was presented only in order that hesiiould be tile first flatterer of the state. The great Prussian received hirn as an ornament to his kingdom, and had sense enough to value bis friendship, and profit by his instructions. Inihis court he continued, till an intrigue, with which the. world seemed hitherto unacquainted, obliged hirn to quit the country. His owu happiness, the happiness of that monarch, of his bitter, of a part of the court, rendered his departure ne- cessary.",jessica,,
638,"Give or take, my God, as seemeth good to thee ! But help me only to do that which is right!'' Then fell a great weight off his heart, and a sense of strength and freedom possessed his soul. ' Now,' he said, ' lam prepared for this moment of my life ; if not, I feel assured that He will prepare me.' He then proceeded to the Glen. ' Can Miss Campbell see Captain Fleming?' he asked the ser- vant, and was informed that she was ordered by Miss Campbell to show him up immediately, giving time only to her father and mother to get out of the way, as they were terrified lest they should come into personal contact with one who had been attend- ing cholera. Kate had no such fears. The absence of the old people was an immense relief to Ned.",jessica,,
643,"She knew her position exactly and accepted it, and was aware of all its duties, and considered it natural. She was like a prin- cess in Comlie ; she would have told you so simply without more ado, as calm in the con- sciousness as any young grand-duchess in her hereditar}^ dominions. She had been going over her kingdom that morning, and had found a great many things to do. At this moment when, if the reader pleases, we shall join ourselves like little Milly to her train, she was coming up from ""the shore"" as it was called, the fisher-region, where she had been paying a sorrowful visit. One of the boats had gone down in the last gale, a too frequent acci- dent, and a young Avidow with a three months old bab}^ a poor young creature who not two years before had left Pitcomlie House to marry her Jamie, was sitting rocking herself and her child in the first stupor of grief, and replying by monosyllables to all the kindly attempts to con- sole her.",jessica,,
648,"I ut- tered a figh, and faint exclamation. — A fweet, yet fad, pleafure wandered through my exhaufted frame, thus to be aflured that I had reached the very point of my being. Some women decently ar- rayed in black having affifted my infirm. and venerable comforter to rife, con- ducted him to the fide of my bed, and. retired. With a gracioufnefs peculiar to himfelf, he adjured me, fince the mercy of the Almighty had unexpectedly re- flored my intelleds, to profit by the indulgence in preparing my foul to ap- pear before him. An impulfe of grati- tude induced me ta raife my hand to take his, that fympathetically trembled over me ; but even this trifling motion made me fenfible that I had on many blifters, wliich wrung my feeble fenfe even to fainting.",jessica,,
653,"It appears wrong to exhibit a woman in the situation of our heroine as expecting to be recognised by her superiors. We must take a view of the specific qualities which attract the notice of the fashionable world generally. First then, money. — If a woman owns this charm, she is an angel of light in the eyes of thousands. If she is highly connected, observe the little levee she attracts — younger brothers, counsel- lors, army, navy ; next to prime minister, D 4 there there cannot be a creature more in re- quest; from a cadet to a general, she can command her slaves. Then comes perso- nal beauty : — if supported by money, she has scarcely time to make her election; she is whirled into a buck's barouche, and^",jessica,,
658,"From market, to be sure. You don't think I steals 'em ?"" "" And can you sell them ?"" '^Of course : I can't afford to give 'em,"" re- plied the girl. ""I mean,"" said Nelly, '^''can you live by selling them ?"" ''^ Well, I makes a shift on't,"" answered the girl. """,jessica,,
663,"There are some too, who even now can see the remains of beauty in this shattered frame ; and it is no little consolation to hear the voice of praise and flattery when we know it to be disinterested. But to return to my young days. The spring passed, and the summer : there were plenty of offers for the four-year-old, but none that came up to my master's opinion of my merits : '' 120^. and not a shilling less,"" said he, "" and he's never been over a fence."" He seemed to think the last qualification added to my value — others were of a different opinion ; so he changed his note just before the winter, and added, "" he can jump any- thing."" November brought down the usual number of sporting men into the neighbourhood, and as many were looking for horses, it was im- possible that I could long escape notice. I was again in the stable, and declared to be much improved since last year.",jessica,,
668,"she almost angrily thought. She felt as if that pleasant hour yesterday with Frank had gone sucli a long, long way off — as if she should never see any hour like it again. Had Frank not known yesterday about her mother ? she all at once asked herself, when she had parted from Mrs. Penrose. Had he been ignorant of her story yester- day, and then had somebody at Wood- lands told it to him since, and was this what had changed him so much to her ? The thought occurred to her suddenly — a new thought, making everything clear. Yes, she saw it now ; he had never heard the story before, and last night some one had told it to him, and now he was ashamed of seeming to be intimate with her. "" 1 ought to have remembered sooner ; I ought to have suspected that he might not know,"" she said to herself.",jessica,,
673,"With all my heart,"" said Bunce, sullenly. "" Once more will I see her, and it may be to abjure at her feet this cursed trade, and expiate my offences "" "" At the gallows !"" said Bunce, completing the sentence — "" With all my heart ! — confess and be hanged is a most reverend proverb."" u Nay — but, dear Jack P said Cleveland. "" Dear Jack P answered Bunce, in the same sullen tone — "" a dear sight you have been to dear Jack. But hold your own course — I have done with caring for you for ever — I should but sick- en you with my villainous counsels."" "" Now must I sooth this silly fellow as if he were a spoiled child,' 1 said Cleveland, speaking at Bunce, but not to him ; "" and yet he has sense enough, and bravery enough too ; and one would think, kindness enough to know that men don't pick their words during a gale of wind.""",jessica,,
678,"Why, no other creature ever moved with such grace, ever had a voice so silver- sweet. He would get this business over as soon as he could, and fly back to England on the wings of love. Hang it, though, he couldn't kill his uncle before his time. ' He might be kept at Vau- vert for weeks. The idea made him angry, and recalled him from his pleasant reverie. "" Well,"" he said to Johnson, sharply, "" what of that young lady ? How did you know her ?"" "" I often saw her, my lord, with the child that was lost, when I came Ashridge way.",jessica,,
683,"It was an hour of pain, even to ago- ny ; here her little girls awaited her, and, as if for the first time she had noticed their sable garb, she held them to her de- solated bosom, and closed her aching eyes as if to shut out the remembrance of her loss — a loss that every thing around was doomed to remind her of: every piece of furniture — every picture — every book — recalled him who had chosen, approved, or admired. Poor little Henrietta's dark eyes and ruby lip had more of the father than ever in them ; her very voice too an- nounced him ; and all Augusta's native strength of mind, her pious submission to the Almighty's will, and the severe train- ing to which she had lately accustomed herself, could scarcely support her through this trying day — this day, in which she seemed first to reenter on a world of care and sorrow, and stripped of its pomp and circumstance, to feel her widowed state, and the magnitude of those duties which, by by a dark dispensation of Providence, de- volved on her. The sight was over- whelming, and the burden, to feeble na- ture, appeared insupportable ; but Augusta prayed fervently for support, and he who looks with an eye of pity on the sufferings of his people, and does not willingly af- flict, heard and granted the petition/ Day succeeded to day, and Augusta gradually recovered health and composure. The first interview with her friend Anna was past: it was a trying meeting for both, but Augusta fixed her eye firmly on the Rock of her support, and found fortitude equal to her day. Selina Dun- stanville was frequently with her sister, and fond and affectionate as usual; but Augusta sometimes thought her mother (Mrs. Dunstanville, sen.) was more than usually quick and fidgety in her manners, and ambiguous in her expressions.",jessica,,
688,"What day will it suit you to come out and dine with us?"" "" I am very sorry, but I hardly think that is possible. I have only to-night and to- morrow night in town, and shall be so busy all day that dinner will have to be a very movable feast with me. There is of course a great deal to do, and we really are off at once, and at very short notice."" Then the conversation became general, and Mrs. Connop was deeply interested in the fact that the — th Hussars were going to the same Presidency that Charlie was in, and that there was a possibility of that young scapegrace coming across his old comrades once more. Then Mrs. Con- nop, ever sanguine, began to speculate on the chances of Charlie getting back to his old corps, which she thought might be effected soon after the — th Hussars got out there, and Gilbert Slade had to explain to her that the War Office people wouldn't stand quite such a rapid shuffling of the cards as that ; then Charlie's affairs were discussed, and Mrs. Connop was very anxious to know if any progress had been made in their settlement, and was loud in her expressions of gratitude to Major Brad- dock for all he had done for him. "" It really is very good of him to trouble himself about Charlie's business at all,"" remarked the good lady; "" in fact he don't deserve help or pity from any one."" """,jessica,,
693,"Her first words make him change this view of things. ""My dear Mr. Giflbrd,"" she begins, in her bright, electrical, young Avay, ""(/o forgive me for putting your interest before your pleasure ; I am going to take you away from Ethel, and introduce you to the Bishop and Miss Tem- pleton : he is a martyr to the gout, you know, the dear old thing, and if you are called in at the Palace, the whole of Aller- ton Towers will be sending for you ; Ethel, Miss Templeton has been sitting alone for the last ten minutes ! I can't be everywhere, can I ? "" she continues, appealingly ; "" so you must sacrifice yourself a little to our guests."" "" The Bishop hasn't the gout at the present moment, so he dosen't want me, and Miss Templeton is exercising her maidenly wiles on Townley's new cub, so she doesn't want Ethel,"" Walter Gifford says, in a way that implies, under these circumstances, he means to keep Ethel to himself — apart from the others — a little longer. Mrs. Heatherley makes a face expressive of excruciating suffering, and then explains the cause of it. """,jessica,,
698,"As he passed into the chapel, to receive the vesture, and holy benediction, from the superior of the Ceuta brethren. he found Santa Cruz and his family kneeling before the altar, to unite their orisons with that of the priest. The supplications of the veteran were fervent, though silent ; and, as he prayed, he often turned his eyes on his daughter, who knelt by him, with her face concealed in her veil. The abbot put his hands on the head of Louis. The Marchioness wept ; for she had no faith in this expedition, and thought within herself — "" So he sanctifies the youth- ful martyr ! From that den of infidelity he never will return ! """,jessica,,
703,"you, so old a stager ? and not know the customs of shipboard ! "" pretending to think it a capital joke, and still struggling to get hold of the young girl's arm. Seeing that this pretty brother-officer of mine, was carrying his annoyance too far, I coughed aloud, but he was too intently engaged to hear me. "" Custom of shipboai'd,"" returned the mother, interposing her brawny arms. "" Marry, forsooth ! and what of them, Mr. Lieutenant? — that you should go to insult an honest woman's daughter."" "" Insult, you old fool !",jessica,,
708,"""And do you prefer London to Paris ? "" "" Le Lapon prefere sa hutte a un palais."" Here Lionel Crouch was somewhat at a nonplus, for mistaking Lapon for Lapin, he could not quite understand the allusion. He, however, took courage, and continued — "" Are you fond of English society, coun- tess ? "" "" Elle me plait beaucoup, je vous assure; les Anglais ont tant d'egards pour les etran- gers ; ils s'en font une sorte de devoir."" The dinner passed off agreeably enough.",jessica,,
713,"""You must,"" she answered, ""or I can never be your wife; for I should never think that you really loved me, as long as you loved this mistaken dignity and this dreaded public opinion still more than me."" ""But what will your father say? And what could I reply ?"" ""Now we are coming to it. Let us forget public opinion, and think only of what papa would say, though you must see that papa is only public opinion in a smaller and more convenient compass."" "" He would say that I was a mean-spirited fellow, that I was an adventurer, that I had married you for your money, that "" "" Yes, he would say all that, and a great deal more, I dare say, and in still more offensive language.",jessica,,
718,"In fact, Society would have blushed to have been sup- posed to have even known the mere fact of her existence. Lady Joan invited this trio of sorry sinners to dinner because the songs and anecdotes tickled her palate ; because after Mrs. Grrimdy at tea she required mental tonic and refreshment ; because Konsoulet would make her own bust for nothing ; YOL. II. a because Victor Louche had always known a good deal about her ; because — there were fifty be- causes. Besides nobody knew of these bohemian banquets ; her servants never talked ; and if she were seen driving up to the little villa outside Porta Pia, where ]\IM. Ronsoulet and Louche were living together, she only went to have her bust modelled — that was all. ' Do you speak to that creature ?",jessica,,
723,"“Nonsense!” said Mrs. Wilson. “Don't talk in that silly way. My heart has a better right to break than yours, and yet I hold up you see. But, oh dear! oh dear!” with a sudden revulsion of feeling, as the reality of the danger in which her son was placed, pressed upon her. “What am I saying? How could I hold up if thou wert gone, Jem?",jessica,,
728,"You, that are the companion of his watch, must know whither he is gone. Go to him, and tell him what I have spoken. I will await his return ! '* ""His business is secret,"""" sneered the Hun. "" He has departed, but without telling me whither. How should I, that am a barbarian, know the where- abouts of an illustrious Goth ? It is not for me to know his actions, but to obey his words !",jessica,,
733,"All right—See here it is, sir, —all right—done your work. So you see, madam, this gentleman is the true and sole heritor of all the land that your father possesses, with all the rents thereof for the last twenty years, and upwards —Fine job for my employers! —sorry on your account, madam—can't help it.” I was again going to disclaim all interest or connection in the matter, but my friend stopped me; and the plaints and lamentations of the dame became so overpowering, that they put an end to all farther colloquy; but Lawyer Linkum followed me, and stated his great outlay, and the important services he had rendered me, until I was obliged to subscribe an order to him for £100 on my banker. I was now glad to retire with my friend, and ask seriously for some explanation of all this. It was in the highest degree unsatisfactory. He confirmed all that had been stated to me; assuring me, that I had not only been assiduous in my endeavours to seduce a young lady of great beauty, which it seemed I had effected, but that I had taken counsel, and got this supposed, old, false, and forged grant, raked up and new signed, to ruin the young lady's family quite, so as to throw her entirely on myself for protection, and be wholly at my will.",jessica,,
738,"'* Of what country was he ? "" "" That also is a mystery to me,"" was the in- genuous reply. "" Have you any papers whereby one might ascertain either his name or that of some one of his acquaintance ? I have preserved this scrap,'* taking it out of the table-drawer, and handing it across to the young listener. "" English !. ...",jessica,,
743,"You'd '* business"" him to death. You nearly have done so while he's been in bed. Now it's no good, so come away. You make me mad !' *It seems so,' — his voice had even more ice in it, — ' mad in more senses than one. But just tell me — do you mean to say you won't let me go up ?' ' Yes !' said George. '",jessica,,
748,"The dress of the chief was perfectly national. His trews and plaid were the tartan of his clan, and his bonnet was distinguished by a single plume of an erne. His attendants were dressed in the philabeg and plaid. The chief took St. Cldye by the arm, and the whole party went to Dunmorven castle. Dunmorven himself enquired parti- cularly how his son had fallen in bat- tle; and when they came to the castle, Lady Dunmorven and her daughters, to whom St, Clyde was introduced by the chief, welcomed their visitor as be* came their dignity and his rank. But no sooner had this ceremony ceased, than the dutiful and parental soul of the mother and her daughters turned on the fate of the lamented Vich Ean Dunmorven. It was clear to St. Clyde that this mother had not yet ceased to brood over the fate of her son, and the death of their brother had given the young ladies a large share of the wild abs- tracted mourner; indulging in an in- tensity of feelings ; stung with disap- pointed hopes ; maddening with indig- nation at the fury of murderous bat- tle ; and drooping with hopeless recol- lections of the days of childhood and youth which the lamented Vich Ean Dunmorven had passed under his sire's paternal roof.",jessica,,
