passage.number,passage,annotator,nondomestic,notes
500,"The bumpkins pronounced it a pitiable case, and again commended the ge- nerosity of the landlord in having given victuals and drink to a poor orphan who stood so much in need of them. But all their admiration of his character suddenly sunk silent when he hinted at a penny subscription amongst the company for Bilberry's benefit. Such a pro- posal as that from his mouth had not entered into their estimate. The major part drank up their taps, and seized the first opportunity that presented itself of departing out of the back- door ; so that, in ten minutes after the land- lord's proposition had been made, there were none left except two or three old aleskins, who, it was notorious to the parish, drank until they had not a penny to give : they did not fly, be- cause they were not in any danger. Evidently the landlord had disappointed himself, and of consequence got out of humour. He appeared not to care how soon Bilberry quitted the premises, though that youth himself had of late learned too well the value of a comfortable roof to abandon the one over his head merely upon hints and appearances.",matt,,
505,"Ah, she didn't know what she was comin' to, I reckon. Bill,' was the answer, accompanied by a guffaw that went off* like a pistol-shot. And Muriel Keeves heard every word with a heart that sank within her. ' What she was coming to !' Ah, it was just that 1 If she had only known — if, in her sturdy sense of what was right, what was due from her, what it had been her duty to do for the sake of the family at least, if she had only known ! Not that Mrs. Gladwell's tantrums affected her very seriously after the first surprise was recovered from ; they only sent her pulse up a degree or two in a temporary fashion that she, a high-spirited girl, suffered from now and then.",matt,,
510,"A little farther off, two young people are playing at bezique — Lenore and Scrope. Yes, though it is neither Brittany nor June, Scrope is here. Twining round his legs, scaling Jemimas back, playfully trying to poke their fingers into their mother s shut eyes, running heavily on their heels, plunging, wrangling, with all the innocent vivacity of chidhood, are two enfants terriblcs — terrible as only the healthy male young of the human species can be— little red-faced scourges to society. If parents, when they give their children smart names, would but reflect on the number of ugly-named men whom they may possibly, nay probably, espouse ! Why did not Sylvia's parents ? Sylvia Prodgers ! "" Is these children's bedtime never com- ing ?'' cries Lenore, impatiently, as she begins a fresh deal. ""It seems to me that that blest epoch moves further and further on every night.",matt,,
515,"— Oh ! angel of pity, forgive the terror-inspired ravings of alarm !"" The fear-blanched checks of Angelina had been painfidly flushed by the sound of Fredrico's voice in reproach to lier, and her feelings were keenly Avounded by it; bat the moment lie sued for pardon, her heart gave it to him : but yet, the drgnity of lk:r trembling delicacy refused her hand '' No, Co7tte Frech'ico/' she said, "" I came not hitlier to intrude upon seclusion. No ; as yoiir friend I came, anxious to preserve Oh! ruthless destiny! they are com- ing !",matt,,
520,"Now, my good sir, excuse my familiarity, but I cannot help it, what's to be done? We can't leave to-day. The waiter says, our things can't be dry under twenty-four hours. So here we are, and, I suppose, must make the best of it. No patent steam-engines here, you know, to dry things. Slow and sure, that's the ticket. Well I'm devilish glad I am here, at any rate."" """,matt,,
525,"'What Mr. Sleiner wondered was, that you did not get yourself made a baronet, like those other fellows.' ' Ah^ that was Sleiner,' said Mr. Wetter, still with his sniile. ' And Mopkinson said you would not care about that. He believed you intended to marry a woman of high family.' ' Ah, that was Mopkinson,' said Mr. Wet- ter, still smiling. ' Podlinbury said marriage was not in your way at all, and then they all laughed.' ' Did Podlinbury say that ?' said Mr. Wet- ter, grinning from ear to ear. ' Now I really cannot conceive what should have made them all laugh.' * I cannot imagine myself,' said Mr.",matt,,
530,"I have been hitherto your fool, and now your slave, and, to con- fess a truth, you drive the barbed shaft of the arrow of Cupid as far as it will go, and wound my feel- ings to see you so obdurate and unrelenting. Your anger against me, if persisted in, will recoil upon yourself in a tenfold degree. You, as a lady of sense and a woman of feeling and sensibi- lity, should make allowance for that strong pre- possession or preference with which you have in- fluenced me, as to be called by some infatuation, and by others, again, madness. Let it not be said that we have both taken leave of our senses ; my wish was to oblige you rather than increase your resentment against me. I acknowledge my folly in attempting to change your views of life ; and had I thought you was not changed, and still the insensible woman I find you to be, I most cer- tainly should have had too much respect for my- self to have wished to interrupt your privacy and retirement. Let me again persuade you to suffer the affair, foolish in itself, and every way indica- tive of the presumption of human folly, when not restrained by reason and common sense, now to subside ; proceed no further in this invidious cause, and suffer it now to sink into that oblivion from which it should never have arisen, nor would it, but for that senseless, inconsiderate, and contemptible blockhead, Lawyer Rapine, your present adviser, if not the future destroyer of your peace and fortunes. If this is not your intention, bad consequences will follow, and you may live long enough to be convinced I speak the truth, and regret you did not accept my present overture of a mutual forbearance.""",matt,,
535,"Well thought of, Jacquot,"" said the others ; "" let US onwards ;'' and pelting the inwardly- exulting child with the fragments of his meal, they climbed over the fosse, and were soon at the foot of the hill ; as the chorus of their song, becoming fainter and fainter in the distance, proclaimed to the trembling Gretchen. As soon as all danger was decidedly past, the agitated boy became overwhelmed by the violence of the emotion he had hitherto controlled, and he could only falter out, in reply to the fervent embraces of Gretchen, "" My mother, — my dear — dear mother !*"" They now resumed their march ; and for one league they contrived to overcome their fatigue by mutual congratulations on their escape. But when they reached the summit of the Veitsberg, and beheld the Abbey and Lake of Laach lying far away at their feet, the boy grew faint, and declared himself incapable of stirring another step. It was evening, and the calm blue lake gleam- ing beyond the avenue of poplars, reflected on its bosom the majestic abbey with its six towers, retiring among the stately woods ; yet thrown out in strong relief by their dark shadows. There stood the sacred edifice in the purity of its dazzling whiteness, — lonely — lovely — appa- rently beyond the reach of the clamours of the world, and worshipping the God of nature in the beauty of holiness.",matt,,
540,"*^ Yes, Signor Cavalliere ;'^ replied the artist. ** Since he has been brought here, it would be unlike Benvenuto Cellini were he to depart without doing some manly action. Look here, Allessandro,"" he continued to the terrified youth. "" Now you shall see how a good marks- man can use his piece.",matt,,
545,"Emmerson delighted were highly distasteful to him ; so that, upon the whole, he would not regret a removal from so uncongenial a sphere. He wished, however, to feather his nest comfortably before the blow came, and, as yet, he had not done so. How could he avert the impending storm, which was gathering so blackly above his head? This was the question which he tried to answer, but which perplexed him the more deeply he pondered upon it. One thing was clear — he must see his wife, and endeavour, by menaces or promises, to turn her from her expressed purpose. How he could contrive to effect this without arous- ing Mrs. Emmerson's suspicions was more than he could decide upon at that moment ; but, in any case, it must be done, he decided. Chance favoured him, however, for in two or three days afterwards — days which were spent by him in a state of great doubt and alarm — a letter came from Edmund Mon- tressor, dated from the same place in Lon- don, stating that he had been robbed of all his money whilst travelling on the Conti- nent, and asking for another two hundred pounds, to enable him to tide over his affairs until the end of the year.",matt,,
550,"Whether the accomplished Tornorino exactly agreed with his lovely lady in this view of what would be wisest for the future, it k impossible to say, because he cautiously avoided expressing any opinion on the subject, and confined his answer to a fond caress, which was, at least, as far removed from expressing contradiction as acquiescence ; but the pretty Patty was perfectly satisfied, and insisted not on any further explanation, but presently proposed that they should join their gay parents, in order to begin the coaxing process with as little delay as possible. "" How I do love to see you laugh, my own dear papa,"" said Patty, passing her arm within that of her father as he leaned over the side of the ship. "" May I ask what it k about ? You know, pap, that I love to laugh too."" ""It was just about nothing at all, Patty ; or, at any rate, the joke was one that you would not understand, for it had something to do with business, and I am sure you know nothing about that, do you, darling? "" said her loving father. "" Why I know thk much, papa,"" replied the fond daughter, looking lovingly up in his face, "" I know that when people look so monstrously pleased when they are talking about business, it k a sure sign that they have been making money by it.",matt,,
555,"Anne heard her, and made no violent exclamations. She only smiled, blushed, and gently shook her head. “I am no match-maker, as you well know,” said Lady Russell, “being much too well aware of the uncertainty of all human events and calculations. I only mean that if Mr. Elliot should some time hence pay his addresses to you, and if you should be disposed to accept him, I think there would be every possibility of your being happy together. A most suitable connection every body must consider it—but I think it might be a very happy one.” “Mr. Elliot is an exceedingly agreeable man, and in many respects I think highly of him,” said Anne; “but we should not suit.” Lady Russell let this pass, and only said in rejoinder, “I own that to be able to regard you as the future mistress of Kellynch, the future Lady Elliot—to look forward and see you occupying your dear mother's place, succeeding to all her rights, and all her popularity, as well as to all her virtues, would be the highest possible gratification to me.",matt,,
560,"Oh, it's all the same to me. I'll just make D 5 my good lady comfortable, and tlien I'll see to my box."" '^ You'd best pack your clothes first. I'll see to my lady."" '' She see to my lady, indeed !"" muttered Mrs. Graham, as nurse left her ; *'a nice see it '11 be.",matt,,
565,"You will tell him no such thing, as you value your ears ! "" shouted Albert of Wolf- strom, fixing his eyes upon the Parisian with a marking glance, which seemed to intimate that he would not be easily forgotten by the wrath of the German leader in case of disobe- dience. The Parisian drew back, determined from the very first to practise that sort of wisdom which those long resident in great cities, and much habituated to scenes of con- tention and intrigue, do not fail to acquire ; namely, to meddle with nothing that does not personally concern them. There was another person present, however, whose diminutive sta- ture, and the simplicity of garb which he had as- sumed, combined to conceal him from the notice of either St. Real or the mercenary leader ; no other, indeed, than the young Marquis's dwarf page, Bartholo ; who, peeping through the open spaces between the other personages that formed the little crowd, saw and heard all that passed without attracting notice himself. Slipping out at once from amongst the rest, he made his way down the street, holding one of his usual muttered consultations with himself. "" Now, shall I tell Mayenne,"" he said, "" that the great baby is caught, and shut up here in the Jacobins, like a young imprudent rat, in a politic rat-trap ; or shall I let him lie there for his pains, till that spoilt boy, D'Aubin, has married the other fair-haired baby, and that matter is irrevocable ? "" He paused for a moment at the end of the street, revolving the question he had put to himself in silence. "" No, no,"" he added, at length; ""no, no, there I might outwit myself!",matt,,
570,"I had deserted from one of our ships, which I shan't say a word about now ; and I did not want to go to prison, for then I might have been exchanged and have got back again to England, — but as to that I had made my mind up, that if I was captured I would enter at once on board the Frenchman, and run all chance of the yard-arm. It was now near sun-set of the fourth day since we had sailed — the wind had increased from the eastward — the sea was running high — the weather looking worse and worse — thick clouds were settling on the horizon — the scud flew over our heads — and everything promised a hard gale of wind. I was standing abaft with Lucy, who suffered much from sea-sick- ness, but who had recovered more than the rest, and, in spite of the shivering which came over her, she preferred the air above to the stench below, and was leaning over the taffrail, holding on for fear of being bundled from the side as the old ^ Hope' rolled merrily along. FU tell you, Ben, I never was born of poor pa- rents ; my father was better to do in the world than ever his son will be : bad society at school led to worse wishes as I grew up. I grew im- patient of restraint; and God knows I have only run into the very net out of which I thought to escape ! I ran away from school, but not before I had learnt enough of the gentleman never entirely to forget it : my pride would not let me go back again, and from the first moment I leagued with smug- glers as an amusement, I found myself going fast and fast into worse crimes, and associating with worse characters.",matt,,
575,"On eight bells being struck, Broadwater, who was standing near the wheel, bawled out, "" Mr. Gordon, cast that there Ernest Charles adrift from the foremast, and tell him to lay aft ! "" I wondered what the captain meant to say to the unfortunate wretch, whose long punishment certainly did not need the topping off of a round of abuse ; but finding he did not appear, I crossed the deck and observed a group of sea- men collected at the foot of the mast. On approaching I saw the figure of the half-blood prone upon his back. ** What ails the man, Mr. Gordon ? "" said I ; '' has he fainted ? "" *' It's exhaustion, I allow,"" he answered. "" He's been belayed too taut — enough to prize his heart out of its moorings,"" exclaimed one of the sailors in a gruff voice.",matt,,
580,"I can't see one sort from another ; we must have candles.' ' Eing it yourself,' retorted Kosa. * George, ring the bell,' commanded Cyril. George obeyed. He was under Cyril in the college school, and accustomed to obey him. * You might have told Nancy when she was here,' remarked Miss Benyon to Cyril. ' It would have saved her a journey.' '",matt,,
585,"If you will feel her gum,"" said Mrs Fairbairn, putting her own finger into the child's mouth, "" you will feel how hot it is."" This was addressed in a sort of general way to the company, none of whom seemed eager to avail them- selves of the privilege, till the Major stepped forward, and having with his forefinger made the circuit of Miss Charlotte's mouth, gave it as his decided opinion that there was a tooth actually cutting the skin. Miss Bell followed the same course, and confirmed the interesting fact — adding, that it appeared to her to be "" an un- common large tooth."" At that moment Mr Fairbairn entered, bearing in his arms another of the family, — a fat, sour, new- waked -looking creature, sucking its finger. Scarcely was the introduction over — "" There's a pair of legs !",matt,,
590,"Sister Agatha wished to reply ; but her amiable friend and companion did not give her time — "" I have just recovered a fortune, the distribution of which is already determined. You have too much friend- ship for me to refuse to subscribe to the little arrangements that I have made."" With these words she took leave of us, and hastened to shut herself up in her oratory. I learnt some days after, that not only was Agatha most generously provided for, on quit- ting the sisterhood, but that my friend had been summoned to a notary, with whom some one had deposed, addressed to him, a sum of thirty thou- sand francs, the donor unknown. It was not difficult for him to penetrate the secret ; but though he has continued often to see the Sister Eugenie, he has respected the mystery with which she wishes to clothe the subject. Not a word of his has ever betrayed the secret of his benefactress. But he thought it his duty to detail to her the purposes to which he applied the generous gift, thus availing himself of an indirect means of proving his gratitude.",matt,,
595,"""I have good news to tell you, my dear,"" exclaimed she: "" that poor wretch, Rushbrook, has lost the friend who was to have sup- ported hirn in the lawsuit ; and the lawyers, finding the sheet anchor gone, have steered off, and left hirn to shift for hirnself; Uie misera- ble creature and his family must certainly starve: only think of bis assurance ; he came to say, indeed he would now bo satisfied with a compromise."" "" Well, madam,"" said Amanda. "" Well, madam,"" repeated her ladyship, mimicking her rr.anaer, "" I told hirn I must be a fool indeed, if I ever consented to such a thing, after his effrontery in attempting to litigate the will of his much abused uncle, my dear good Sir Geoffry. No, no, I bid liim proceed in the suit, and all my lawyers were prepared ; and after so much trouble on both sides, it would be a pity the thing oaine to nothing."" "" As your ladyship, however, knows his extreme distiess, no doubt you will relieve it."" "" Why, pray,"" said her ladyship, smartly, "" do you think ho has any claim upon me ?"" ""Yea,"" replied Amanda, ""if not upon your justice, at least upon your humanity.""",matt,,
600,"Pictures at South Kensington. (The Raphael Cartoons, Sheep- shanks Collection, &c.) With 70 Illustrations, ix. The English Pictures at the National Gallery. With 114 Illustrations, zi. The Old Masters at the National Gallery. 128 Illusts, is. 6d.",matt,,
605,"I am not skilled in the musty old odes of Ossian"" — retorted Lady Louisa, with a smile — "" but simplicity and sub- limity — ^however strange the union — harmonize so sweetly, in that song, that the unaffected pathos cheers and elevates, the mind."" "" You are^ positively, dwindling in- to a sentimentalist, my dear Louisa— my word for it, you will, some day or other, become an Irishman's wife."" "" Wife ?. O, che boccone ! — What, tamely resign my person to be shut up in some old crazy castle — the former gala residence of my Milesian Lord's proud ancestry — among ghosts, fairies, hobgoblins, and falling turrets ? my travels confined to his Domain ; or, more aptly, the Potatoe ribge that skirts his splendid ruins? No!",matt,,
610,"- "" You were the less likely to be disap- pointed."" Here Fred, who had hitherto evidently been repressing a strong tendency to a violent burst of indignation, at length broke out: — ** By Jove ! Grey, what an old snob and scoundrel that Smith is ! Little as I expected, I could never have believed it possible that my Lily — that my beautiful, pure, tender Lily — could owe her being to such a creature."" "" A mystery, Fred, a mystery.",matt,,
615,"I remember they are dancing here too/ he murmured, as he glanced at the illumined palace. ^ So there is the eldest son of the church spending half a million to entertain the princes of the earth, while out in the street yonder filial piety must turn harlot to get a crust ! Sublime crown of civilization ! And he walked through the Carousel to the Court of Honour. ^ No one passes,' said one of the Cent Gardes, bringing his bayonet level, while his sky-blue and silver harness glittered in the gaslight. ' Ball ! I pass ; you know me_, Petit Jean/ The guard looked, smiled, and let him enter. He knew that Tricotrin was privileged, by right of that love which the people openly bore him, and the fear which their rulers secretly felt of him.",matt,,
620,"'* Here's your heart's-ease, Agnes. Xow I shall not go till it is quite dead, for I cannot carry it away with me."" "" But you will leave it behind with your friends ? It won't die with them, be assured."" *^ No, no ! I won't think that, or I should not be going, you know.",matt,,
625,"Henry hated to have it known in what particular spot of his deep and intricate woods he passed so many hours alone,) that it was merely by a word, now and then spoken, he at all alluded to the manner in which he spent his time since his peculiar misfortunes. Yet was it evident to Caedmon, that the recollection of the hor- rible fate of the Lady Adela, in consequence of De Pomeroy's guilty, yet, in one sense, most innocent affection, (for he had never known nor suspected their nearness of kin- dred till she was dead,) was ever present to a mind which had so long brooded over its own misery, it had lost the power to shake it off. On one occasion, however, the unhappy man mentioned his sister's name ; it was when he gave some directions for the completion of a monumental effigy that he designed to place ix2 on her tomb, over the spot wherein she was interred, at Tregony in CornwaU. "" Had my dear sister been spared to me,"" he said to Csedmon, "" I should have found a gentle creature to love me, to care for me, in every stage of my being. She would have recognised the brother of her aiFections under any change ; she would have looked on me with sympathy, even as I am now, broken in spirit, worn with suffering ; she would have been my friend in life, my solace in death. But she is gone. I will not sorrow for her, she is an angel of light ; but rather for my- self, who am left alone in a world where I have no consolation, wanting her.""'",matt,,
630,"■ We were speaking of interesting things. Italia was telling me a story. It was a fairy story — out of a book — but now you have come in and interrupted it,' observed little Palmira quietly, looking gravely up at both of them from where she still knelt upon the floor. ' But hush, you bad child. Why, Mira, surely you would not have our Dino think we are not glad to see him ? And if we talk about fairies do you think our hard taskmaster will not begin to ask us about our lessons?' said Italia laughing, and still with that softest rosy flush upon her cheek. '",matt,,
635,"Wherever the fugitive was, no trace then could be found of him ; and yet only ten minutes before Mr. Ketchley and his ex- cited followers reached Bromley, Maurice Miles, at last, yielding to Bell's passionate pleading, quietly dropped out of that iron- shuttered window on to the ground, twenty feet below. Trees had been planted there to screen the ugliness of the iron-shutters. But if that window had been exposed to view ever so much, it would, just then, have been ten chances to one, that no one would have seen his descent. At that moment the rain was still falling, as it fell when he was on the bridge. It abated shortly afterwards. Bell heard the sound when he dropped, looked out two or three seconds later, and could not see him. Then she closed the shutters ; and, a quarter-of-an-hour later, she fired the 2:un as arranired, the contents of which were seen in the thick oaken floor.",matt,,
640,"It was quite Greek in its outline ; and marvellously well kept and smooth, considering that the beard, to which razors were utterly strange, and which descended half-way down his breast, would have been as white as snow except for a slight yellowish tinge. His eyebrows were still very dark, only just touched with the frost of winter. His hair, too, as I saw when he lifted his hat, was still wonderfully dark for the condition of his beard. — It flashed into my mind, that this must be the organist who played so remarkably. Somehow I had not happened yet to inquire about him. But there was a stateliness in this man amounting almost to consciousness of dignity ; and I was a little bewildered.",matt,,
645,"Wrapt in the balm of a contented mind, at peace with the world, and thank- ful for his blessings, he stretched his weary limbs upon the humble pallet of repose, and soon sought health and strength Strength in the invigorating trance of forsret fulness. CHAP. IX. His ears, his greedy eyes, his thirsty soul, Dranl> gorging in the dear dehcious poison. Smith. The morning sun^",matt,,
650,""" "" Nothing."" "" Did you meet Miss Arnold ? "" ""No."" ""Nor Mr. Mountford?"" "" I met no one."" "" Were you alone ? "" ""Yes."" "" How was it the keeper who usually attended upon you was not with you yesterday ? "" asked Mr. Fangfoss. "" Simply because I dismissed him early in the afternoon, having no future need of his services."" ""You did not want him to carry your tackle ?",matt,,
655,"Why, to hear you talk, Honor, one might imagine that I was a schoolboy, and you my governess, or preceptor, who had to lecture me. Hang me, if I know what to make of you ; you are so stern and stuck up of late."" And off walked the discomfited husband, leaving his stately wife fully determined to maintain her dignity in a family w^here she plainly saw the permission on her part of any infringement of it w^ould expose her to dis- agreeable consequences. The marriage-ceremony, according to the English law, was solenniized in a few^ days after, with as much pomp as was admis- sible where a certain degree of privacy was necessary ; and, before it was celebrated, Mr. Hunter, senior, had a very liberal marriage settlement drawn up in favour of his daugh- ter-in-law, securing her, and any offspring to which she might hereafter give birth, most ample provisions. Honor's politeness to- wards her husband and his parents was in- variable ; but, while it left them nothing to complain of in their ordinary intercourse, it never relaxed into that sociability and confi- dence which form so great a charm in do- mestic life. Her beauty and dignified de- meanour had made such a favourable im- pression on Mr. Hunter, senior, that he was disposed to excuse, if not to overlook, the want of cordiality which sometimes struck him in his daughter-in-law. "" It's her way,"" would he sometimes say, in reply to the frequent comjdaints of his wife on this point. """,matt,,
660,"clothes, and a watch the Captain had himself presented to the unfortunate Sir Henry: who, they informed him, had that morning been interred, A tear fell on the cheek of the Cap- tain as he resigned the hope so lately raised, of hearing of — and seeing his Ellenor; accompanied by one for the unhappy fate of his favourite St. Ledger : nor did the severity of Mr. Talton refuse the tribute of a sigh : the faults of Sir Henry sunk beneath the sod which en- circled him, and left to his remembrance only the youth he regarded iipr the sake of his mother. With his mind deeply depressed, the Captain returned oo board; long had had he experienced unhappiness, but the events of the last week had struck the shaft still deeper in his heart; nor could the friendship of Mr. Talton, or the affection of Frederick, preserve him from a corroding melancholy. The death of Sir Henry, as St. Ledger, was universally regretted ; even the obdurate Harland, for a moment, forgot his enmity, and expressed a senti- ment of pity; whilst the generous Fre- derick, who had regarded him with fra- ternal friendship, paid that tribute to his memory his merits demanded ; and whilst he dwelt with praises on the name of his friend, the faltering accent and half-suppressed sigh evinced the sin- cerity of his grief for his loss. Mr, Mr. Talton finding the impracticability of his endeavours to alleviate the sor- row of the Captain, took his leave, and set out for London, to acquaint Lady Corbet with the death of her son : as, however disagreeable the task, he rather chose to inform her himself, than hazard an abrupt disclosure from an uninte- rested person, or even by epistolary communication. The Captain felt relieved at his de- parture, as he wished to visit the grave of Sir Henry, but was unwilling to be- tray the weakness of his heart, even to his friend. The ensuing morning, therefore, he went on shore, and, unat- tended, pursued his way to the church- yard; where a simple flag of fragrant turf turf marked the spot where the remains of the unfortmiate youth were laid. '•",matt,,
665,"Isabella smiled. — '' What ca«i have brouii^ht Miss Aso ill here?"" said she. "" Oh ! some tender condoling motive, no doubt,"" said Swivel.",matt,,
670,"His strength was ebbing fast, and his voice became each moment less articulate. ^ Tell me — once more,' he faltered. ^ Do you forgive ? ' ' Forgive ! Oh, my dear love, what have I to forgive ? Nothing — nothing — nothing ! '",matt,,
675,"""Already at Holly- mead ! Just what we've been fearing ! "" ""Indeed, so. And all the more reason for our being there too."" "" I wonder who they are. Lingen's, think you ? "" "" Rob says they're quartered there. That would hardly be Lingen's — so near his own garrison at Goodrich?",matt,,
680,"""I can do anything — anything, I tell you,"" he said, looking at Beaumont, who was smoking. "" My brain's worth a dozen of any other fellows'. Don't you believe me ? "" "" Oh, yes, I believe you,"" replied Beau- mont, as Margery returned with another bottle of champagne ; "" but, if I were you, I'd take no more wine."" "" Won't I ! "" said Nestley in a defiant manner. "" You'll see."" Margery retreated, laughing at the VOL.",matt,,
685,"Who is it ? "" said he, pointing to the retreating form. '* Eamdoolah,"" cried Lutchmee. "" Akaloo, if she heard us we are lost ! "" "" No,"" replied the other coolly. *^ Every- thing which concerns the subject of our conversation will he known all over the country in a day or two.",matt,,
690,"Such is the object of my journey, my lord,"" replied Hephorne. "" By St Hubert ! I have a mind to go with thee, were it only to show my boys the sport,"" replied the Wolfe. "" But, by the thunder of Heaven ! I am not over well pleased with this same brother-in-law. The old man, my doting liege-father, hath refused to add Moray-land to my lieutenantship, which now lacketh but it to give me broad control from the Spey to the Orcades ; and, by my beard, I cannot choose but guess that Earl John hath had some secret hand in preventing him. My sister Margery denies this stoutly ; but she would deny anything to keep fire and sword from her lord's lands.",matt,,
695,"The princess was very much gratified to hear these words, by which she plainly saw that her handsome deliverer was not indifferent to her beauty; but as she was very discreet and mo- dest, she replied, "" Anything that I can bestow might have been yours a minute ago, but before I can grant you any other favour, which I have no scruple to confess I am very willing to do, you must render me some other piece of ser- vice, which will be an excuse to my friends, w^ho are not without their share of pride. But in the mean time, come with me, that you may see the power I have given you, and give me your hand, that we may not lose each other in the sea."" At this request Saidy was very much puzzled, for he was afraid of wetting his clothes, and did not like to take them off before the princess ; but she perceiving his confusion, told him not to be afraid, for with the power she had bestowed upon liim, the sea would not touch him in the least. Accordingly, he gave his hand to the young lady, who led him forward to the edge of the rocks, which were pretty high thereabout, and in a minute both plunged into the waves, which did not at all discompose Saidy, who was SO well accustomed to diving ; but after a while, he was very much surprised to find that he could breath and speak as well under the water as on land ; and that they passed from one place to an- other with a rapidity truly astonishing. At first, when near the shore, and in the mid- water, he perceived a great number of fishes, some very cu- rious, that he had never seen before, such as one which had the skin of a cow, another which had two heads, and a third which was a sort of flat fish, and had its mouth in the middle of its body, and four eyes on each side, that it might see its prey the better. All these, however, got out of the way as fast as they could, when they saw Saidy and the princess coming; and when the two had got to the bottom, which was a good way out, Saidy found quite a different region, where there were no fish of any kind, and it seemed a fine country, just like those on the face of the earth; in some parts being covered with small sand, and in others with large stones and pebbles, which Saidy discovered to be all kinds of jewels, in the rough; and in other places were rocks and mountains, some quite bare and naked, and others all growing over with various sorts of sea-weed and beautiful water-flowers, which, from their novelty, appeared more elegant and fine than any of the earth.",matt,,
700,"""And she's a stunner, ain't she?"" "" She seemed to be perfectly good-looking and lady-like on the stage. But these people are so different in private life."" ^^ My dear Gilbert, I've seen lier in private life, as you call it, a dozen times, and she's a\vfully nice."" "" O, and she's awfully nice, eli f "" What a queer fish you are ! Of course she's awfully nice; and this place of Charley Chesterton's will do for these ladies to come to V",matt,,
705,"Yes."" "" Well, don't you wish Mr. Xewcome may get it ? That's all. So now I hope you will have the decency to thank me for not having gone to the ' Four Alls ;' and again, the fast Mr. Sedgemore winked his eye knowingly, as he replunged the bill back into his pocket. '^ Good God! but that's swindling!"" said Tom Levens, with unaffected horror,. "" Ah !",matt,,
710,"And yet not regularly beautiful, not so much so as Helen, I imagine V^ "" No, certainly not. I don't know what it is, I am sure. If you take her face to pieces, the features are not regular, I fancy ! I can't tell. I have no distinct impression of her features. I know there is a lovely mouth, which is what I always look at first, for though I am not a scientific physiognomist, I have a theory of my own about mouths, and the indi- cations of temper and disposition they afford.",matt,,
715,"Nothing to compare with it. Her ladyship mostly dresses very plain.' ' Exactly my own taste !' agreed Mrs. Alwyn, better pleased than ever. ' Buried here in the country, I rarely use any of this,' tossing a heap of ' Brussels ' care- lessly aside, 'they lie away useless and half-forgotten ; but, perhaps,' with a visibly-suppressed smile and glance to- wards her daughter, ' others may care for them. They may be wanted and worn again some day.' * If your young lady has to have a wed- ding-gown soon,' said the woman, taking the hint instantly, 'you can give her as good as a princess's without going far to fetch it, ma'am.' ('",matt,,
720,"RUNNING THE GAUNTLET: A Novel. By EDMUND YATES, Author of ""Broken to Harness,"" &c. In 3 vols. [Ready. WHAT MONEY CAN'T DO : A Novel. By the Author of "" Altogether Wrong."" In 3 vols.",matt,,
725,"How^ very late you are, my lord V said she : "" we began to give you up."" "" And pray, what have you done with Slo- per ?"" said Lord Norbury. "" Oh ! the Doctor ? confound him, he is the cause of my being so deuced late: he fell asleep, and snored so comfortably I could not find in my heart to wake him ; but, hoping every grunt would be the last, I kept the carriage waiting a full hour, and then, when he did awake, he was cold and cross, thought his dinner had not digested right, and so would not come. I won- der what business he has to eat so much ; and now I find Lady",matt,,
730,"She had the aid of a physician, and that of Mrs. Truebody, the nurse to her mother — that was all. Her father did not return. A week elapsed ; still he came not, nor came there any communication from him. A few days more, and Mr. Jukes made his appear- ance as representative of the Sheriff of Middlesex. Mr. Grahame had put in no appearance to the writs with which he had been served. Judgment went by default, and execution was obtained. Mr Jukes levied, and placed both Nutty and Sudds in possession.",matt,,
735,"John dear, will you kindly explain to the lady who I be, and then we'll go, and never see her face again '^. "" But John Saunderson was too angry or too wretched to make explanations ; and the vicar had to step forward from the crowd, for gather round they would, mere propriety shrivelled for the nonce by intense curiosity. Before Mr. Nelson could open his mouth, however, the poor woman turned to him sobbing — '' 'Tis gospel truth, it is; but I've no wish to claim relationship if my own sister's child don't want me. Ah, if poor Minnie had lived she'd never have brought up a daughter to set her lip at me that way ! "" There was a time when Kate's first thought would have been to hurt and crush this woman who was covering her with ignominy, but severe mortification had brought with it some discipline. Julius Rush's resolute neglect had loosened her arrogance at the roots, and taught her the pleasing art of self-criticism.",matt,,
740,"Is there any reason why I should not return ? For how long do you want to be alone ?"" "" For only a few hours."" "" Then I will come back to-night. You need not see me until morning if you don't like, but your looks are not at all to my mind, and I shall come back to-night, by the last train very likely, but to-night. There's the dog-cart ; and there go my bag and my coat into it. Good-bye, Fred."" "" Good-bye, Frank.",matt,,
745,"If you ]iad come earlier, we might have gone out with the others ; I daresay you could have got in all you wished to say."" "" They were all prowling about the gar- den, and there are hedges and things ! I had much sooner trust to stone walls tlian to those walks. IIow can one tell who's listening ? "" "" Dear me ! "" said Vera, "" it can't be so important as all that, can it ? "" She spoke very lightly, for she had no wish for Grey's confidences now — and it did not seem as if she were likely to get any.",matt,,
